SaleDate,ProductCategoryName,Units,UnitOfMeasureName,TotalPrice,CountBasedTotal,DollarCountBasedTotal,WeightBasedTotal,DollarWeightBasedTotal,Quantity,CCC Last Updated
11/2/2020,Raw Pre-Rolls,12129,Grams,248659.1,0,0,16174.98,248659.1,16174.98,4/24/2023
6/17/2019,Concentrate (Each),5,Grams,300,0,0,5,300,5,4/24/2023
10/7/2020,Kief,128,Grams,4159.5,0,0,152,4159.5,152,4/24/2023
8/26/2022,Infused Pre-Rolls,2339,Grams,68607.04,0,0,2998.07,68607.04,2998.07,4/24/2023
5/31/2021,Concentrate,182,Grams,11198.94,0,0,176.5,11198.94,176.5,4/24/2023
5/24/2022,Shake/Trim,2,Ounces,30,0,0,0.24,30,0.24,4/24/2023
4/27/2021,Buds,25142,Grams,1321104.38,0,0,94583.41,1321104.38,94583.41,4/24/2023
8/30/2019,Infused (non-edible),1984,Each,131124.33,2400,131124.33,0,0,2400,4/24/2023
11/23/2020,Concentrate,501,Grams,35393.13,0,0,532,35393.13,532,4/24/2023
4/27/2021,Infused Pre-Rolls,511,Grams,14408.51,0,0,619.95,14408.51,619.95,4/24/2023
12/19/2022,Buds,31963,Grams,1403457.58,0,0,184082.46,1403457.58,184082.46,4/24/2023
10/18/2021,Shake/Trim (by strain),514,Grams,22824.74,0,0,3634.25,22824.74,3634.25,4/24/2023
6/18/2022,Buds,3,Ounces,140,0,0,0.36,140,0.36,4/24/2023
11/11/2022,Kief,2,Milligrams,90,0,0,3000,90,3000,4/24/2023
10/29/2019,Concentrate (Each),1837,Each,115331.24,2027,115331.24,0,0,2027,4/24/2023
7/3/2021,Kief,196,Grams,5870.61,0,0,213,5870.61,213,4/24/2023
9/16/2022,Infused (non-edible),345,Each,15283.43,404,15283.43,0,0,404,4/24/2023
3/8/2019,Concentrate (Each),4465,Each,252392.58,4800,252392.58,0,0,4800,4/24/2023
1/29/2021,Concentrate,799,Grams,56499.01,0,0,844.75,56499.01,844.75,4/24/2023
2/23/2022,Concentrate,71,Grams,4656.48,0,0,70,4656.48,70,4/24/2023
3/11/2021,Infused (non-edible),188,Each,8664.9,208,8664.9,0,0,208,4/24/2023
7/10/2022,Concentrate (Each),6141,Each,258641.75,7025,258641.75,0,0,7025,4/24/2023
10/17/2022,Kief,105,Grams,2704.25,0,0,124.5,2704.25,124.5,4/24/2023
3/5/2019,Buds,877,Each,15053.66,1223,15053.66,0,0,1223,4/24/2023
2/16/2023,Shake/Trim (by strain),1330,Grams,54622.02,0,0,12375.5,54622.02,12375.5,4/24/2023
12/30/2018,Infused (non-edible),146,Each,13600,220,13600,0,0,220,4/24/2023
11/18/2022,Concentrate,18,Milligrams,770.91,0,0,22500,770.91,22500,4/24/2023
12/26/2021,Concentrate,188,Grams,11376.99,0,0,166,11376.99,166,4/24/2023
2/16/2020,Buds,18210,Grams,866832.26,0,0,59149.71,866832.26,59149.71,4/24/2023
11/2/2022,Infused Pre-Rolls,1481,Grams,41659.67,0,0,1772.15,41659.67,1772.15,4/24/2023
3/25/2021,Concentrate,395,Grams,26549.48,0,0,407,26549.48,407,4/24/2023
1/2/2021,Concentrate (Each),3789,Each,222337.33,4316,222337.33,0,0,4316,4/24/2023
8/26/2021,Concentrate,74,Grams,4974.83,0,0,79,4974.83,79,4/24/2023
10/24/2021,Concentrate,99,Grams,5772.59,0,0,87,5772.59,87,4/24/2023
12/17/2019,Kief,54,Grams,1741.09,0,0,61,1741.09,61,4/24/2023
6/8/2020,Shake/Trim (by strain),334,Grams,6193.65,0,0,400,6193.65,400,4/24/2023
3/10/2021,Kief,111,Grams,3350.68,0,0,174.6,3350.68,174.6,4/24/2023
6/10/2019,Infused (edible),3896,Each,158371.5,5329,158371.5,0,0,5329,4/24/2023
6/18/2020,Infused (edible),7331,Each,283087.25,9577,283087.25,0,0,9577,4/24/2023
11/26/2019,Concentrate (Each),3138,Each,182703.64,3462,182703.64,0,0,3462,4/24/2023
1/31/2023,Shake/Trim,490,Grams,20767.32,0,0,4840,20767.32,4840,4/24/2023
2/20/2020,Raw Pre-Rolls,9798,Grams,188886.23,0,0,12129.06,188886.23,12129.06,4/24/2023
5/7/2019,Concentrate,72,Grams,3862.18,0,0,53,3862.18,53,4/24/2023
10/26/2019,Infused (edible),10487,Each,422219.43,14009,422219.43,0,0,14009,4/24/2023
9/3/2022,Buds,1,Kilograms,144,0,0,0.03,144,0.03,4/24/2023
11/22/2022,Concentrate (Each),4916,Each,234645.07,5666,234645.07,0,0,5666,4/24/2023
1/23/2022,Raw Pre-Rolls,23560,Grams,467899.22,0,0,33453.95,467899.22,33453.95,4/24/2023
2/20/2021,Raw Pre-Rolls,21203,Grams,446169.53,0,0,29144.61,446169.53,29144.61,4/24/2023
10/21/2020,Raw Pre-Rolls,12778,Grams,268410.58,0,0,17243.16,268410.58,17243.16,4/24/2023
7/5/2021,Infused (edible),16514,Each,505734.51,20601,505734.51,0,0,20601,4/24/2023
12/29/2020,Raw Pre-Rolls,15864,Grams,337967.5,0,0,22298.39,337967.5,22298.39,4/24/2023
3/2/2020,Infused (non-edible),206,Each,9340.07,241,9340.07,0,0,241,4/24/2023
7/20/2019,Buds,19191,Grams,797230.88,0,0,55402.95,797230.88,55402.95,4/24/2023
9/6/2020,Concentrate (Each),3237,Each,189825.6,3651,189825.6,0,0,3651,4/24/2023
6/5/2021,Concentrate (Bulk),3,Grams,230,0,0,4,230,4,4/24/2023
4/30/2021,Raw Pre-Rolls,25122,Grams,541546.98,0,0,36141.75,541546.98,36141.75,4/24/2023
5/2/2022,Infused Pre-Rolls,5,Milligrams,210,0,0,7000,210,7000,4/24/2023
4/23/2022,Infused Beverage,3903,Each,60951.56,6732,60951.56,0,0,6732,4/24/2023
10/11/2020,Kief,115,Grams,3376.49,0,0,126,3376.49,126,4/24/2023
3/13/2021,Infused (edible),22592,Each,753719.1,27991,753719.1,0,0,27991,4/24/2023
1/23/2020,Shake/Trim (by strain),602,Grams,10710.1,0,0,721,10710.1,721,4/24/2023
9/18/2022,Concentrate (Bulk),18,Grams,931.5,0,0,11.59,931.5,11.59,4/24/2023
5/11/2021,Infused (edible),11157,Each,363053.74,14147,363053.74,0,0,14147,4/24/2023
5/1/2019,Shake/Trim (by strain),202,Grams,5296.84,0,0,364.25,5296.84,364.25,4/24/2023
2/2/2019,Buds,10478,Grams,412403.19,0,0,28780.58,412403.19,28780.58,4/24/2023
12/16/2021,Concentrate,1,Milligrams,80,0,0,1000,80,1000,4/24/2023
9/23/2021,Raw Pre-Rolls,27001,Grams,576043.58,0,0,38469.6,576043.58,38469.6,4/24/2023
2/14/2022,Buds,24353,Grams,1244131.92,0,0,101104.31,1244131.92,101104.31,4/24/2023
11/23/2021,Raw Pre-Rolls,28167,Grams,597237.39,0,0,42082.8,597237.39,42082.8,4/24/2023
1/1/2022,Infused Pre-Rolls,682,Grams,23008.25,0,0,771.89,23008.25,771.89,4/24/2023
8/5/2021,Concentrate (Each),4540,Each,266422.21,4952,266422.21,0,0,4952,4/24/2023
9/10/2021,Infused (edible),22527,Each,681555.71,28519,681555.71,0,0,28519,4/24/2023
10/24/2020,Shake/Trim (by strain),597,Grams,11585.4,0,0,758.5,11585.4,758.5,4/24/2023
1/10/2022,Infused (edible),13680,Each,402342.86,17970,402342.86,0,0,17970,4/24/2023
6/21/2022,Infused Beverage,1960,Each,31823.94,3940,31823.94,0,0,3940,4/24/2023
11/4/2021,Infused (edible),16279,Each,486070.04,21344,486070.04,0,0,21344,4/24/2023
11/24/2020,Kief,165,Grams,5236.5,0,0,190,5236.5,190,4/24/2023
3/24/2023,Infused Beverage,3705,Each,55512.04,,55512.04,0,0,7014,4/24/2023
1/9/2021,Infused (edible),17273,Each,593845.15,22014,593845.15,0,0,22014,4/24/2023
3/29/2019,Concentrate,3,Each,87,3,87,0,0,3,4/24/2023
4/11/2022,Shake/Trim (by strain),1048,Grams,44209.49,0,0,7326.8,44209.49,7326.8,4/24/2023
2/17/2022,Infused (non-edible),292,Each,13183.34,356,13183.34,0,0,356,4/24/2023
10/21/2022,Infused Beverage,3309,Each,51197.2,6607,51197.2,0,0,6607,4/24/2023
8/23/2022,Infused Beverage,1826,Each,29071.35,3668,29071.35,0,0,3668,4/24/2023
4/26/2022,Buds,25502,Grams,1265549.05,0,0,112209.04,1265549.05,112209.04,4/24/2023
7/24/2021,Raw Pre-Rolls,30107,Grams,666593.81,0,0,43640.44,666593.81,43640.44,4/24/2023
4/20/2023,Infused Pre-Rolls,7230,Grams,161773.65,,0,9298.57,161773.65,9298.57,4/24/2023
1/21/2019,Concentrate,52,Each,3082.73,53,3082.73,0,0,53,4/24/2023
1/16/2023,Infused Beverage,1822,Each,27812.01,3569,27812.01,0,0,3569,4/24/2023
11/11/2020,Infused (edible),9246,Each,343176.02,12169,343176.02,0,0,12169,4/24/2023
2/28/2020,Kief,62,Grams,1943,0,0,73,1943,73,4/24/2023
10/5/2022,Buds,33351,Grams,1461347.85,0,0,167891.79,1461347.85,167891.79,4/24/2023
1/16/2023,Infused (non-edible),248,Each,12683.19,305,12683.19,0,0,305,4/24/2023
8/31/2021,Infused Pre-Rolls,653,Grams,21479.31,0,0,715.24,21479.31,715.24,4/24/2023
5/27/2019,Shake/Trim (by strain),158,Grams,2773.89,0,0,188,2773.89,188,4/24/2023
3/20/2023,Concentrate,1,Milligrams,35,,0,100,35,100,4/24/2023
12/19/2021,Shake/Trim,7,Grams,365,0,0,45.3,365,45.3,4/24/2023
6/14/2021,Shake/Trim (by strain),710,Grams,26536.67,0,0,3532,26536.67,3532,4/24/2023
9/11/2020,Infused (non-edible),280,Each,13728.26,318,13728.26,0,0,318,4/24/2023
9/16/2021,Concentrate,12,Milligrams,720,0,0,9500,720,9500,4/24/2023
5/1/2021,Kief,111,Grams,3695.33,0,0,168.4,3695.33,168.4,4/24/2023
5/26/2021,Shake/Trim,5,Grams,338.51,0,0,43.5,338.51,43.5,4/24/2023
7/15/2021,Infused (non-edible),393,Each,18703.34,451,18703.34,0,0,451,4/24/2023
10/17/2022,Shake/Trim (by strain),1083,Grams,41120.52,0,0,7601.4,41120.52,7601.4,4/24/2023
5/10/2022,Concentrate (Bulk),13,Grams,1283.84,0,0,19.78,1283.84,19.78,4/24/2023
1/27/2022,Concentrate (Each),5099,Each,281035.12,5858,281035.12,0,0,5858,4/24/2023
3/7/2020,Concentrate (Each),3774,Each,228372.52,4113,228372.52,0,0,4259.5,4/24/2023
1/28/2021,Shake/Trim,14,Grams,568.34,0,0,40,568.34,40,4/24/2023
7/7/2021,Buds,29923,Grams,1588936.21,0,0,115018.11,1588936.21,115018.11,4/24/2023
11/28/2020,Shake/Trim,27,Grams,682,0,0,33,682,33,4/24/2023
7/26/2020,Infused Pre-Rolls,202,Grams,5482.01,0,0,213.05,5482.01,213.05,4/24/2023
10/31/2021,Shake/Trim,28,Grams,1835.91,0,0,279,1835.91,279,4/24/2023
1/3/2019,Buds,4055,Grams,192593.98,0,0,14330.74,192593.98,14330.74,4/24/2023
2/26/2022,Shake/Trim,52,Grams,2580.08,0,0,388.5,2580.08,388.5,4/24/2023
3/26/2021,Shake/Trim,33,Grams,1727.78,0,0,145,1727.78,145,4/24/2023
3/4/2023,Infused Pre-Rolls,2322,Grams,58759.27,,0,2883.24,58759.27,2883.24,4/24/2023
12/7/2022,Kief,114,Grams,2685.53,0,0,133,2685.53,133,4/24/2023
8/23/2021,Shake/Trim,30,Grams,1955.01,0,0,256.5,1955.01,256.5,4/24/2023
12/29/2019,Buds,19995,Grams,902438.72,0,0,60978,902438.72,60978,4/24/2023
12/30/2022,Infused (non-edible),340,Each,14897.08,385,14897.08,0,0,385,4/24/2023
8/5/2022,Vape Product,23230,Each,1159626.4,25943,1159626.4,0,0,25943,4/24/2023
9/4/2019,Kief,42,Grams,1479.92,0,0,52,1479.92,52,4/24/2023
1/10/2022,Concentrate (Each),3781,Each,208579.8,4289,208579.8,0,0,4289,4/24/2023
4/30/2019,Raw Pre-Rolls,705,Grams,13301.83,0,0,874.5,13301.83,874.5,4/24/2023
3/21/2023,Infused Pre-Rolls,1877,Grams,43759.64,,0,2125.88,43759.64,2125.88,4/24/2023
6/19/2022,Kief,319,Grams,6773.01,0,0,337,6773.01,337,4/24/2023
5/30/2021,Shake/Trim (by strain),576,Grams,26557.95,0,0,3585.5,26557.95,3585.5,4/24/2023
9/1/2021,Concentrate,13,Milligrams,930,0,0,12000,930,12000,4/24/2023
6/20/2019,Concentrate,58,Grams,4856,0,0,51,4856,51,4/24/2023
3/13/2019,Infused (edible),2049,Each,75041.52,3020,75041.52,0,0,3020,4/24/2023
8/14/2020,Concentrate,430,Grams,30107.62,0,0,449.5,30107.62,449.5,4/24/2023
6/28/2021,Infused (non-edible),312,Each,15421.89,375,15421.89,0,0,375,4/24/2023
6/11/2019,Shake/Trim (by strain),259,Grams,6994.29,0,0,703.7,6994.29,703.7,4/24/2023
10/16/2019,Concentrate,175,Grams,12362.75,0,0,173.5,12362.75,173.5,4/24/2023
2/11/2020,Concentrate,204,Grams,16275,0,0,195,16275,195,4/24/2023
3/29/2023,Vape Product,18158,Each,747813.52,,747813.52,0,0,20512,4/24/2023
12/30/2018,Infused (edible),895,Each,22417.58,1185,22417.58,0,0,1185,4/24/2023
4/25/2022,Concentrate (Bulk),34,Grams,1522.47,0,0,43,1522.47,43,4/24/2023
9/28/2020,Infused (non-edible),247,Each,11505.54,309,11505.54,0,0,309,4/24/2023
1/3/2022,Kief,108,Grams,3182.81,0,0,120,3182.81,120,4/24/2023
3/5/2023,Concentrate,1,Milligrams,35,,0,100,35,100,4/24/2023
6/8/2020,Concentrate,198,Grams,14949.79,0,0,220.5,14949.79,220.5,4/24/2023
12/1/2022,Vape Product,18769,Each,851759.05,21331,851759.05,0,0,21331,4/24/2023
8/18/2019,Concentrate,106,Grams,7787.38,0,0,73,7787.38,73,4/24/2023
7/9/2020,Infused Pre-Rolls,217,Grams,6640.63,0,0,250.2,6640.63,250.2,4/24/2023
2/6/2023,Vape Product,16682,Each,711731.93,18926,711731.93,0,0,18926,4/24/2023
9/2/2021,Buds,5,Milligrams,234,0,0,21000,234,21000,4/24/2023
10/3/2022,Vape Product,15444,Each,738454.51,17281,738454.51,0,0,17310.5,4/24/2023
12/14/2019,Concentrate,302,Grams,21575,0,0,323,21575,323,4/24/2023
4/9/2022,Vape Product,17892,Each,1022674.77,19873,1022674.77,0,0,19873,4/24/2023
6/7/2022,Vape Product,13766,Each,739927.09,15392,739927.09,0,0,15392,4/24/2023
7/17/2020,Buds,27066,Grams,1483221.75,0,0,103453.67,1483221.75,103453.67,4/24/2023
3/24/2020,Concentrate (Each),1354,Each,89768.35,1696,89768.35,0,0,1696,4/24/2023
12/21/2022,Buds,4,Pounds,207.77,0,0,0.04,207.77,0.04,4/24/2023
10/2/2022,Shake/Trim (by strain),1220,Grams,46475.35,0,0,8151.6,46475.35,8151.6,4/24/2023
2/26/2023,Seeds,1,Each,240,20,240,0,0,20,4/24/2023
5/13/2019,Infused (edible),3431,Each,131634.25,4823,131634.25,0,0,4823,4/24/2023
9/17/2021,Infused Pre-Rolls,875,Grams,30937.08,0,0,1006.51,30937.08,1006.51,4/24/2023
2/14/2021,Buds,21875,Grams,1139900.44,0,0,79458.08,1139900.44,79458.08,4/24/2023
3/31/2023,Buds,30,Pounds,982,,0,0.24,982,0.24,4/24/2023
7/9/2019,Concentrate (Each),6718,Each,422062,7715,422062,0,0,7715,4/24/2023
12/30/2022,Concentrate (Bulk),25,Grams,866.03,0,0,26,866.03,26,4/24/2023
4/21/2019,Infused (non-edible),398,Each,20089.43,460,20089.43,0,0,460,4/24/2023
6/27/2022,Concentrate,8,Milligrams,525.67,0,0,12000,525.67,12000,4/24/2023
1/22/2020,Kief,23,Grams,775,0,0,31,775,31,4/24/2023
4/15/2019,Concentrate (Each),17,Grams,1020,0,0,17,1020,17,4/24/2023
11/3/2019,Infused Pre-Rolls,94,Grams,1865.17,0,0,91.25,1865.17,91.25,4/24/2023
2/7/2022,Shake/Trim (by strain),808,Grams,29024.07,0,0,3876.75,29024.07,3876.75,4/24/2023
10/8/2021,Raw Pre-Rolls,15,Milligrams,166.84,0,0,9500,166.84,9500,4/24/2023
8/26/2021,Shake/Trim,37,Grams,2195.84,0,0,297.6,2195.84,297.6,4/24/2023
2/23/2022,Shake/Trim,54,Grams,2503.5,0,0,405.3,2503.5,405.3,4/24/2023
1/5/2021,Infused Pre-Rolls,337,Grams,9442.38,0,0,392.35,9442.38,392.35,4/24/2023
1/16/2023,Buds,30824,Grams,1293080.34,0,0,191426.05,1293080.34,191426.05,4/24/2023
1/29/2021,Shake/Trim,17,Grams,880.85,0,0,82,880.85,82,4/24/2023
11/23/2020,Shake/Trim,48,Grams,1321,0,0,55,1321,55,4/24/2023
1/21/2020,Infused (non-edible),195,Each,11523.37,240,11523.37,0,0,240,4/24/2023
2/17/2020,Shake/Trim (by strain),497,Grams,9092.5,0,0,608,9092.5,608,4/24/2023
10/30/2022,Concentrate (Each),4268,Each,208158.17,5018,208158.17,0,0,5046.5,4/24/2023
1/28/2019,Buds,555,Each,13445.09,1084,13445.09,0,0,1084,4/24/2023
10/18/2020,Infused (non-edible),246,Each,11350.28,306,11350.28,0,0,306,4/24/2023
12/26/2021,Shake/Trim,88,Grams,4715,0,0,789.3,4715,789.3,4/24/2023
7/31/2021,Kief,352,Grams,9336.23,0,0,414.3,9336.23,414.3,4/24/2023
4/25/2022,Infused (non-edible),222,Each,11722.05,274,11722.05,0,0,274,4/24/2023
5/25/2021,Buds,27595,Grams,1465520.02,0,0,104713.04,1465520.02,104713.04,4/24/2023
6/28/2021,Concentrate (Bulk),1,Grams,60,0,0,1,60,1,4/24/2023
3/25/2021,Shake/Trim,23,Grams,966.13,0,0,79,966.13,79,4/24/2023
5/31/2021,Shake/Trim,10,Grams,322.34,0,0,35.25,322.34,35.25,4/24/2023
7/13/2022,Infused Pre-Rolls,1391,Grams,42403.18,0,0,1702.03,42403.18,1702.03,4/24/2023
10/24/2021,Shake/Trim,49,Grams,3260.99,0,0,456.5,3260.99,456.5,4/24/2023
3/23/2020,Buds,22208,Grams,1308406.45,0,0,92763.83,1308406.45,92763.83,4/24/2023
4/24/2021,Concentrate (Each),4824,Each,291250.47,5398,291250.47,0,0,5398,4/24/2023
11/14/2022,Kief,122,Grams,3015.91,0,0,131,3015.91,131,4/24/2023
11/17/2021,Infused (non-edible),313,Each,12946.38,337,12946.38,0,0,337,4/24/2023
5/26/2019,Shake/Trim,18,Grams,991.9,0,0,73.5,991.9,73.5,4/24/2023
7/15/2022,Infused (edible),30908,Each,817133.95,39905,817133.95,0,0,39905,4/24/2023
3/19/2022,Infused (edible),29503,Each,831868.73,37391,831868.73,0,0,37391,4/24/2023
2/6/2023,Raw Pre-Rolls,32703,Grams,519363.95,0,0,50376.28,519363.95,50376.28,4/24/2023
9/14/2022,Concentrate (Bulk),17,Grams,1015,0,0,6.3,1015,6.3,4/24/2023
12/1/2022,Raw Pre-Rolls,36746,Grams,615824.94,0,0,56591.98,615824.94,56591.98,4/24/2023
8/5/2022,Raw Pre-Rolls,46941,Grams,868193.87,0,0,73122,868193.87,73122,4/24/2023
4/21/2023,Kief,117,Grams,2874.69,,0,133,2874.69,133,4/24/2023
5/18/2019,Buds,17076,Grams,666547.96,0,0,47322.95,666547.96,47322.95,4/24/2023
6/8/2022,Buds,29503,Grams,1454754.08,0,0,136157.84,1454754.08,136157.84,4/24/2023
3/26/2023,Concentrate (Each),4132,Each,194352.08,,194352.08,0,0,4752,4/24/2023
2/17/2021,Infused Beverage,188,Each,1968.15,310,1968.15,0,0,310,4/24/2023
4/7/2021,Infused Beverage,1560,Each,22400.95,2842,22400.95,0,0,2842,4/24/2023
8/11/2021,Infused Beverage,2360,Each,38360.52,4604,38360.52,0,0,4604,4/24/2023
6/28/2020,Kief,106,Grams,3035.72,0,0,110,3035.72,110,4/24/2023
10/7/2019,Shake/Trim,103,Grams,2018.75,0,0,116,2018.75,116,4/24/2023
6/10/2022,Shake/Trim (by strain),2455,Grams,86515.38,0,0,15054.7,86515.38,15054.7,4/24/2023
10/11/2021,Infused Beverage,1863,Each,27150.88,3444,27150.88,0,0,3444,4/24/2023
4/9/2022,Raw Pre-Rolls,36285,Grams,694392.52,0,0,53427.35,694392.52,53427.35,4/24/2023
1/5/2022,Infused Pre-Rolls,764,Grams,25279.57,0,0,830.99,25279.57,830.99,4/24/2023
12/7/2021,Infused Beverage,1354,Each,21017.36,2692,21017.36,0,0,2692,4/24/2023
3/21/2020,Infused Pre-Rolls,346,Grams,10666.3,0,0,434,10666.3,434,4/24/2023
11/3/2021,Buds,25813,Grams,1366693.95,0,0,102996.02,1366693.95,102996.02,4/24/2023
8/10/2019,Suppository,1,Each,16,1,16,0,0,1,4/24/2023
8/14/2019,Buds,14760,Grams,624489.11,0,0,43846.78,624489.11,43846.78,4/24/2023
12/20/2022,Infused (edible),26102,Each,699440.05,34755,699440.05,0,0,34755,4/24/2023
4/17/2023,Infused (edible),16645,Each,415710.51,,415710.51,0,0,21496,4/24/2023
2/13/2023,Infused Pre-Rolls,4,Milligrams,152.5,0,0,3000,152.5,3000,4/24/2023
9/8/2020,Shake/Trim,19,Grams,416,0,0,19.5,416,19.5,4/24/2023
9/23/2022,Infused Pre-Rolls,13,Milligrams,465.46,0,0,23500,465.46,23500,4/24/2023
9/22/2022,Infused (edible),20001,Each,544417.84,26194,544417.84,0,0,26194,4/24/2023
2/19/2023,Infused (edible),23950,Each,631121.77,30359,631121.77,0,0,30359,4/24/2023
9/18/2021,Concentrate (Each),5567,Each,326144.53,6160,326144.53,0,0,6160,4/24/2023
3/29/2023,Raw Pre-Rolls,38991,Grams,605982.72,,0,61716.2,605982.72,61716.2,4/24/2023
7/16/2020,Concentrate (Each),2571,Each,156284.07,2946,156284.07,0,0,2946,4/24/2023
10/3/2022,Raw Pre-Rolls,31787,Grams,566652.82,0,0,50387.35,566652.82,50387.35,4/24/2023
6/15/2021,Infused Beverage,1860,Each,28452.36,3571,28452.36,0,0,3571,4/24/2023
9/29/2019,Shake/Trim (by strain),313,Grams,5373.75,0,0,359,5373.75,359,4/24/2023
2/6/2022,Infused Beverage,2392,Each,42077.68,4772,42077.68,0,0,4772,4/24/2023
12/17/2020,Kief,33,Grams,946.16,0,0,35,946.16,35,4/24/2023
1/29/2019,Shake/Trim (by strain),65,Grams,1206,0,0,90,1206,90,4/24/2023
5/27/2022,Infused (edible),31470,Each,851772.22,40532,851772.22,0,0,40532,4/24/2023
2/9/2021,Shake/Trim (by strain),231,Grams,8978.15,0,0,978,8978.15,978,4/24/2023
6/7/2022,Raw Pre-Rolls,28891,Grams,546795.75,0,0,44712.15,546795.75,44712.15,4/24/2023
11/11/2022,Concentrate (Bulk),47,Grams,1609.14,0,0,40.9,1609.14,40.9,4/24/2023
12/23/2022,Infused Pre-Rolls,37,Milligrams,1011.25,0,0,16400,1011.25,16400,4/24/2023
12/12/2019,Shake/Trim (by strain),572,Grams,11153.64,0,0,769,11153.64,769,4/24/2023
5/8/2021,Vape Product,13059,Each,847160.07,14926,847160.07,0,0,14926,4/24/2023
8/21/2019,Kief,15,Grams,634.14,0,0,20,634.14,20,4/24/2023
1/31/2022,Vape Product,11614,Each,693558.05,12731,693558.05,0,0,12731,4/24/2023
7/26/2021,Concentrate (Each),3533,Each,212153.64,3886,212153.64,0,0,3886,4/24/2023
12/21/2020,Vape Product,8619,Each,572343.13,9956,572343.13,0,0,9956,4/24/2023
12/1/2021,Vape Product,11193,Each,694576.99,12482,694576.99,0,0,12482,4/24/2023
1/30/2022,Infused (non-edible),231,Each,10516.35,259,10516.35,0,0,259,4/24/2023
5/30/2020,Infused Pre-Rolls,342,Grams,9625,0,0,392.35,9625,392.35,4/24/2023
12/13/2020,Shake/Trim (by strain),277,Grams,5986.5,0,0,420.25,5986.5,420.25,4/24/2023
7/16/2021,Vape Product,17007,Each,1038080.4,19048,1038080.4,0,0,19048,4/24/2023
7/7/2020,Buds,18981,Grams,1065947.98,0,0,74296.5,1065947.98,74296.5,4/24/2023
1/11/2023,Concentrate (Each),4026,Each,182306.01,4805,182306.01,0,0,4805,4/24/2023
9/15/2021,Vape Product,11458,Each,710778.66,12920,710778.66,0,0,12920,4/24/2023
11/12/2021,Infused Pre-Rolls,1243,Grams,36852.46,0,0,1417.11,36852.46,1417.11,4/24/2023
3/12/2020,Infused (non-edible),206,Each,9434.12,236,9434.12,0,0,236,4/24/2023
5/28/2022,Kief,167,Grams,4782.95,0,0,192.67,4782.95,192.67,4/24/2023
4/16/2023,Buds,36490,Grams,1455231.06,,0,244363.39,1455231.06,244363.39,4/24/2023
5/22/2021,Concentrate (Bulk),4,Grams,109.35,0,0,2,109.35,2,4/24/2023
3/5/2022,Infused Pre-Rolls,3,Milligrams,180,0,0,7500,180,7500,4/24/2023
12/31/2022,Buds,3,Pounds,257.77,0,0,0.05,257.77,0.05,4/24/2023
11/10/2021,Kief,105,Grams,3300.92,0,0,124,3300.92,124,4/24/2023
2/28/2021,Vape Product,8491,Each,549606.37,9629,549606.37,0,0,9629,4/24/2023
4/1/2022,Shake/Trim (by strain),1441,Grams,63881.39,0,0,9854.25,63881.39,9854.25,4/24/2023
9/24/2020,Concentrate (Each),2550,Each,155880.87,2871,155880.87,0,0,2871,4/24/2023
10/13/2020,Vape Product,5245,Each,358046.77,6107,358046.77,0,0,6107,4/24/2023
9/3/2022,Infused Pre-Rolls,9,Milligrams,470,0,0,26000,470,26000,4/24/2023
4/13/2019,Shake/Trim (by strain),33,Grams,788.4,0,0,44,788.4,44,4/24/2023
12/26/2020,Buds,30158,Grams,1574179.17,0,0,111411.85,1574179.17,111411.85,4/24/2023
2/24/2020,Buds,15574,Grams,707509.29,0,0,48535.58,707509.29,48535.58,4/24/2023
3/16/2020,Concentrate,348,Grams,25550.9,0,0,353,25550.9,353,4/24/2023
6/30/2022,Concentrate (Each),4874,Each,244152,5638,244152,0,0,5638,4/24/2023
7/11/2021,Kief,180,Grams,4443.82,0,0,195.07,4443.82,195.07,4/24/2023
9/6/2022,Infused (non-edible),203,Each,8492.16,229,8492.16,0,0,229,4/24/2023
5/5/2022,Vape Product,14545,Each,797483.37,16111,797483.37,0,0,16111,4/24/2023
9/13/2020,Concentrate,359,Grams,24838.23,0,0,358.3,24838.23,358.3,4/24/2023
7/11/2022,Vape Product,14516,Each,756184.23,16316,756184.23,0,0,16316,4/24/2023
2/7/2019,Infused (edible),2083,Each,76095.7,7208,76095.7,0,0,7208,4/24/2023
1/21/2020,Concentrate,150,Grams,11089.6,0,0,146.5,11089.6,146.5,4/24/2023
9/4/2022,Vape Product,17488,Each,840138.36,19505,840138.36,0,0,19505,4/24/2023
11/10/2022,Vape Product,21066,Each,963105.21,23645,963105.21,0,0,23645,4/24/2023
11/4/2019,Concentrate (Each),2451,Each,132661.13,2652,132661.13,0,0,2652,4/24/2023
12/9/2022,Infused Pre-Rolls,16,Milligrams,685.34,0,0,34000,685.34,34000,4/24/2023
11/8/2022,Concentrate,5,Milligrams,175.26,0,0,4000,175.26,4000,4/24/2023
3/14/2019,Concentrate (Each),3527,Each,213571.44,3906,213571.44,0,0,3906,4/24/2023
12/11/2022,Buds,30677,Grams,1310719.91,0,0,163145.53,1310719.91,163145.53,4/24/2023
11/15/2019,Concentrate,326,Grams,23614.3,0,0,348,23614.3,348,4/24/2023
3/13/2019,Buds,881,Each,16597.01,1378,16597.01,0,0,1378,4/24/2023
10/9/2022,Kief,137,Grams,4217.78,0,0,174,4217.78,174,4/24/2023
10/24/2021,Shake/Trim (by strain),610,Grams,18849.22,0,0,2593,18849.22,2593,4/24/2023
