SaleDate,ProductCategoryName,UnitOfMeasureName,CountBasedTotal,DollarCountBasedTotal,WeightBasedTotal,DollarWeightBasedTotal,Quantity,TotalPrice
6/25/2021,Vape Product,Each,17208,978845.69,0,0,17208,978845.69
6/26/2021,Buds,Grams,0,0,139400.04,1945212.82,139400.04,1945212.82
6/26/2021,Concentrate,Grams,0,0,118.5,8423.74,118.5,8423.74
6/26/2021,Concentrate,Milligrams,0,0,4000,300,4000,300
6/26/2021,Concentrate (Bulk),Grams,0,0,2,96,2,96
6/26/2021,Concentrate (Each),Each,5188,284446.87,0,0,5188,284446.87
6/26/2021,Infused (edible),Each,16,408.34,0,0,16,408.34
6/26/2021,Infused (edible),Each,31437,776226.71,0,0,31437,776226.71
6/26/2021,Infused (non-edible),Each,563,23932.43,0,0,563,23932.43
6/26/2021,Infused Beverage,Each,7557,62990.05,0,0,7557,62990.05
6/26/2021,Infused Pre-Rolls,Grams,0,0,866.43,23166.22,866.43,23166.22
6/26/2021,Infused Pre-Rolls,Milligrams,0,0,25500,425,25500,425
6/26/2021,Kief,Grams,0,0,139.79,3858.56,139.79,3858.56
6/26/2021,Kief,Milligrams,0,0,2000,60,2000,60
6/26/2021,Raw Pre-Rolls,Grams,0,0,7,116.68,7,116.68
6/26/2021,Raw Pre-Rolls,Grams,0,0,39028.74,586804.57,39028.74,586804.57
6/26/2021,Shake/Trim,Grams,0,0,68,986.54,68,986.54
6/26/2021,Shake/Trim (by strain),Grams,0,0,2362.7,20026.11,2362.7,20026.11
6/26/2021,Vape Product,Each,16448,942926.68,0,0,16448,942926.68
6/27/2021,Buds,Grams,0,0,108925.07,1504825.11,108925.07,1504825.11
6/27/2021,Concentrate,Grams,0,0,116,7677.08,116,7677.08
6/27/2021,Concentrate,Milligrams,0,0,1000,80,1000,80
6/27/2021,Concentrate (Bulk),Grams,0,0,4,206.09,4,206.09
6/27/2021,Concentrate (Each),Each,4123,224239.75,0,0,4123,224239.75
6/27/2021,Infused (edible),Each,22089,551413.75,0,0,22089,551413.75
6/27/2021,Infused (non-edible),Each,442,18334.31,0,0,442,18334.31
6/27/2021,Infused Beverage,Each,5493,46158.02,0,0,5493,46158.02
6/27/2021,Infused Pre-Rolls,Grams,0,0,535.89,13969.97,535.89,13969.97
6/27/2021,Infused Pre-Rolls,Milligrams,0,0,5000,70,5000,70
6/27/2021,Kief,Grams,0,0,139.86,3831.31,139.86,3831.31
6/27/2021,Raw Pre-Rolls,Grams,0,0,30432.77,452729.63,30432.77,452729.63
6/27/2021,Shake/Trim,Grams,0,0,68.75,1007.51,68.75,1007.51
6/27/2021,Shake/Trim (by strain),Grams,0,0,2065.5,16690.22,2065.5,16690.22
6/27/2021,Vape Product,Each,12768,732627.5,0,0,12768,732627.5
6/28/2021,Buds,Grams,0,0,102203.1,1411581.17,102203.1,1411581.17
6/28/2021,Concentrate,Grams,0,0,109,7233.58,109,7233.58
6/28/2021,Concentrate,Milligrams,0,0,2000,160,2000,160
6/28/2021,Concentrate (Bulk),Grams,0,0,1,60,1,60
6/28/2021,Concentrate (Each),Each,3763,203772.95,0,0,3763,203772.95
6/28/2021,Infused (edible),Each,17552,435591.39,0,0,17552,435591.39
6/28/2021,Infused (non-edible),Each,375,15421.89,0,0,375,15421.89
6/28/2021,Infused Beverage,Each,4267,34462.09,0,0,4267,34462.09
6/28/2021,Infused Pre-Rolls,Grams,0,0,537.57,13798.03,537.57,13798.03
6/28/2021,Infused Pre-Rolls,Milligrams,0,0,1500,25,1500,25
6/28/2021,Kief,Grams,0,0,109,2937.74,109,2937.74
6/28/2021,Kief,Milligrams,0,0,2000,60,2000,60
6/28/2021,Raw Pre-Rolls,Grams,0,0,29257.98,436855.17,29257.98,436855.17
6/28/2021,Shake/Trim,Grams,0,0,95.25,1173.91,95.25,1173.91
6/28/2021,Shake/Trim (by strain),Grams,0,0,2825.75,20060.24,2825.75,20060.24
6/28/2021,Vape Product,Each,11166,644927.1,0,0,11166,644927.1
6/29/2021,Buds,Grams,0,0,107967.63,1484766.69,107967.63,1484766.69
6/29/2021,Concentrate,Grams,0,0,117,8017.78,117,8017.78
6/29/2021,Concentrate,Milligrams,0,0,2000,160,2000,160
6/29/2021,Concentrate (Each),Each,4354,233463.61,0,0,4354,233463.61
6/29/2021,Infused (edible),Each,15,395.85,0,0,15,395.85
6/29/2021,Infused (edible),Each,18119,448629.62,0,0,18119,448629.62
6/29/2021,Infused (non-edible),Each,363,13574.62,0,0,363,13574.62
6/29/2021,Infused Beverage,Each,4515,38191.77,0,0,4515,38191.77
6/29/2021,Infused Pre-Rolls,Grams,0,0,522.71,14223.01,522.71,14223.01
6/29/2021,Kief,Grams,0,0,111.86,3075.84,111.86,3075.84
6/29/2021,Kief,Milligrams,0,0,1000,30,1000,30
6/29/2021,Raw Pre-Rolls,Grams,0,0,31.5,525.06,31.5,525.06
6/29/2021,Raw Pre-Rolls,Grams,0,0,31086.34,464917.29,31086.34,464917.29
6/29/2021,Shake/Trim,Grams,0,0,41.75,821.17,41.75,821.17
6/29/2021,Shake/Trim (by strain),Grams,0,0,3266,24466.67,3266,24466.67
6/29/2021,Vape Product,Each,11635,660473.72,0,0,11635,660473.72
6/30/2021,Buds,Grams,0,0,115293.2,1596972.58,115293.2,1596972.58
6/30/2021,Concentrate,Grams,0,0,133,8860.47,133,8860.47
6/30/2021,Concentrate,Milligrams,0,0,3000,240,3000,240
6/30/2021,Concentrate (Bulk),Grams,0,0,3,163.34,3,163.34
6/30/2021,Concentrate (Each),Each,4251,229440.25,0,0,4251,229440.25
6/30/2021,Infused (edible),Each,20607,500016.98,0,0,20607,500016.98
6/30/2021,Infused (non-edible),Each,374,13359.72,0,0,374,13359.72
6/30/2021,Infused Beverage,Each,5046,42243.38,0,0,5046,42243.38
6/30/2021,Infused Pre-Rolls,Grams,0,0,617.87,16810.17,617.87,16810.17
6/30/2021,Kief,Grams,0,0,116.86,3296.54,116.86,3296.54
6/30/2021,Kief,Milligrams,0,0,2000,60,2000,60
6/30/2021,Raw Pre-Rolls,Grams,0,0,28,466.72,28,466.72
6/30/2021,Raw Pre-Rolls,Grams,0,0,32749.16,492352.34,32749.16,492352.34
6/30/2021,Shake/Trim,Grams,0,0,81,1114.34,81,1114.34
6/30/2021,Shake/Trim (by strain),Grams,0,0,3345.75,24162.18,3345.75,24162.18
6/30/2021,Vape Product,Each,13010,731172.57,0,0,13010,731172.57
7/1/2021,Buds,Grams,0,0,141203.38,1947079.32,141203.38,1947079.32
7/1/2021,Buds,Grams,0,0,10,150.01,10,150.01
7/1/2021,Concentrate,Grams,0,0,138.5,9815.7,138.5,9815.7
7/1/2021,Concentrate,Milligrams,0,0,2000,160,2000,160
7/1/2021,Concentrate (Bulk),Grams,0,0,4,230.4,4,230.4
7/1/2021,Concentrate (Each),Each,5123,278840.58,0,0,5123,278840.58
7/1/2021,Infused (edible),Each,37,891.75,0,0,37,891.75
7/1/2021,Infused (edible),Each,25988,643510.23,0,0,25988,643510.23
7/1/2021,Infused (non-edible),Each,422,17976.58,0,0,422,17976.58
7/1/2021,Infused Beverage,Each,6525,53630.89,0,0,6525,53630.89
7/1/2021,Infused Pre-Rolls,Grams,0,0,816.91,20399.06,816.91,20399.06
7/1/2021,Kief,Grams,0,0,156.72,4381.05,156.72,4381.05
7/1/2021,Kief,Milligrams,0,0,1000,30,1000,30
7/1/2021,Raw Pre-Rolls,Grams,0,0,54.9,925.11,54.9,925.11
7/1/2021,Raw Pre-Rolls,Grams,0,0,38677.29,579285.88,38677.29,579285.88
7/1/2021,Shake/Trim,Grams,0,0,109.5,1334.68,109.5,1334.68
7/1/2021,Shake/Trim (by strain),Grams,0,0,3521.5,27265.23,3521.5,27265.23
7/1/2021,Vape Product,Each,16481,926806.25,0,0,16481,926806.25
7/2/2021,Buds,Grams,0,0,14,200,14,200
7/2/2021,Buds,Grams,0,0,174700.93,2406595.43,174700.93,2406595.43
7/2/2021,Concentrate,Grams,0,0,174.5,12080.7,174.5,12080.7
7/2/2021,Concentrate,Milligrams,0,0,1000,80,1000,80
7/2/2021,Concentrate (Bulk),Grams,0,0,5,290.4,5,290.4
7/2/2021,Concentrate (Each),Each,6884,373796.32,0,0,6884,373796.32
7/2/2021,Infused (edible),Each,36311,893821.97,0,0,36311,893821.97
7/2/2021,Infused (edible),Each,29,775.04,0,0,29,775.04
7/2/2021,Infused (non-edible),Each,642,25914.42,0,0,642,25914.42
7/2/2021,Infused Beverage,Each,9837,80689.08,0,0,9837,80689.08
7/2/2021,Infused Pre-Rolls,Grams,0,0,1016.29,25881.37,1016.29,25881.37
7/2/2021,Kief,Grams,0,0,195.07,5318.44,195.07,5318.44
7/2/2021,Kief,Milligrams,0,0,3000,90,3000,90
7/2/2021,Raw Pre-Rolls,Grams,0,0,31.5,525.06,31.5,525.06
7/2/2021,Raw Pre-Rolls,Grams,0,0,53248,769717.55,53248,769717.55
7/2/2021,Shake/Trim,Grams,0,0,127.25,1221.29,127.25,1221.29
7/2/2021,Shake/Trim (by strain),Grams,0,0,4338.5,32706.37,4338.5,32706.37
7/2/2021,Vape Product,Each,20612,1159986.81,0,0,20612,1159986.81
7/3/2021,Buds,Grams,0,0,31.5,450,31.5,450
7/3/2021,Buds,Grams,0,0,158104.87,2175024.61,158104.87,2175024.61
7/3/2021,Concentrate,Grams,0,0,177,12672.74,177,12672.74
7/3/2021,Concentrate,Milligrams,0,0,4000,320,4000,320
7/3/2021,Concentrate (Bulk),Grams,0,0,6,316.8,6,316.8
7/3/2021,Concentrate (Each),Each,6158,330849.05,0,0,6158,330849.05
7/3/2021,Infused (edible),Each,18,462.51,0,0,18,462.51
7/3/2021,Infused (edible),Each,36569,895855.42,0,0,36569,895855.42
7/3/2021,Infused (non-edible),Each,715,27860.28,0,0,715,27860.28
7/3/2021,Infused Beverage,Each,9608,77687.81,0,0,9608,77687.81
7/3/2021,Infused Beverages (Bulk),Milliliters,0,0,0,12,0,12
7/3/2021,Infused Pre-Rolls,Grams,0,0,945.76,24078.1,945.76,24078.1
7/3/2021,Kief,Grams,0,0,213,5870.61,213,5870.61
7/3/2021,Kief,Milligrams,0,0,1000,30,1000,30
7/3/2021,Raw Pre-Rolls,Grams,0,0,49007.6,704566.82,49007.6,704566.82
7/3/2021,Raw Pre-Rolls,Grams,0,0,40.6,700.09,40.6,700.09
7/3/2021,Shake/Trim,Grams,0,0,27.75,439.67,27.75,439.67
7/3/2021,Shake/Trim (by strain),Grams,0,0,3305.25,24545.62,3305.25,24545.62
7/3/2021,Vape Product,Each,18441,1046628.06,0,0,18441,1046628.06
7/4/2021,Buds,Grams,0,0,78148.21,1083854.48,78148.21,1083854.48
7/4/2021,Concentrate,Grams,0,0,96,7114.27,96,7114.27
7/4/2021,Concentrate,Milligrams,0,0,1000,80,1000,80
7/4/2021,Concentrate (Bulk),Grams,0,0,3,180,3,180
7/4/2021,Concentrate (Each),Each,3052,164816.02,0,0,3052,164816.02
7/4/2021,Infused (edible),Each,16698,405235.36,0,0,16698,405235.36
7/4/2021,Infused (non-edible),Each,394,15371.78,0,0,394,15371.78
7/4/2021,Infused Beverage,Each,4241,38120.48,0,0,4241,38120.48
7/4/2021,Infused Beverages (Bulk),Milliliters,0,0,0,20,0,20
7/4/2021,Infused Pre-Rolls,Grams,0,0,484.56,12885.08,484.56,12885.08
7/4/2021,Kief,Grams,0,0,118,3196.5,118,3196.5
7/4/2021,Raw Pre-Rolls,Grams,0,0,25894.9,377085.38,25894.9,377085.38
7/4/2021,Shake/Trim,Grams,0,0,38.5,451.34,38.5,451.34
7/4/2021,Shake/Trim (by strain),Grams,0,0,2080.5,16282.14,2080.5,16282.14
7/4/2021,Vape Product,Each,8543,480182.9,0,0,8543,480182.9
7/5/2021,Buds,Grams,0,0,110400.6,1522720.33,110400.6,1522720.33
7/5/2021,Concentrate,Grams,0,0,124.5,8219.37,124.5,8219.37
7/5/2021,Concentrate,Milligrams,0,0,5000,400,5000,400
7/5/2021,Concentrate (Bulk),Grams,0,0,1,60,1,60
7/5/2021,Concentrate (Each),Each,4226,228183.46,0,0,4226,228183.46
7/5/2021,Infused (edible),Each,20601,505734.51,0,0,20601,505734.51
7/5/2021,Infused (non-edible),Each,478,18894.23,0,0,478,18894.23
7/5/2021,Infused Beverage,Each,4646,39232.58,0,0,4646,39232.58
7/5/2021,Infused Pre-Rolls,Grams,0,0,474.15,13667.51,474.15,13667.51
7/5/2021,Kief,Grams,0,0,156.07,4289.18,156.07,4289.18
7/5/2021,Kief,Milligrams,0,0,860,72,860,72
7/5/2021,Raw Pre-Rolls,Grams,0,0,34069.21,496627.69,34069.21,496627.69
7/5/2021,Shake/Trim,Grams,0,0,77.75,668.85,77.75,668.85
7/5/2021,Shake/Trim (by strain),Grams,0,0,2854.75,21229.98,2854.75,21229.98
7/5/2021,Vape Product,Each,12740,726700.22,0,0,12740,726700.22
7/6/2021,Buds,Grams,0,0,7,100,7,100
7/6/2021,Buds,Grams,0,0,101721.84,1417016.9,101721.84,1417016.9
7/6/2021,Buds,Milligrams,0,0,21000,276,21000,276
7/6/2021,Concentrate,Grams,0,0,131.3,8080.25,131.3,8080.25
7/6/2021,Concentrate,Milligrams,0,0,1000,80,1000,80
7/6/2021,Concentrate (Bulk),Grams,0,0,1,60,1,60
7/6/2021,Concentrate (Each),Each,3789,204884.98,0,0,3789,204884.98
7/6/2021,Infused (edible),Each,18042,448495.05,0,0,18042,448495.05
7/6/2021,Infused (edible),Each,2,50,0,0,2,50
7/6/2021,Infused (non-edible),Each,423,15642.85,0,0,423,15642.85
7/6/2021,Infused Beverage,Each,3571,29969.64,0,0,3571,29969.64
7/6/2021,Infused Pre-Rolls,Grams,0,0,530.84,15016.18,530.84,15016.18
7/6/2021,Kief,Grams,0,0,117.07,3227.28,117.07,3227.28
7/6/2021,Raw Pre-Rolls,Grams,0,0,29784.57,447579.82,29784.57,447579.82
7/6/2021,Raw Pre-Rolls,Grams,0,0,8.6,150.02,8.6,150.02
7/6/2021,Raw Pre-Rolls,Milligrams,0,0,9000,164.4,9000,164.4
7/6/2021,Shake/Trim,Grams,0,0,34,343.34,34,343.34
7/6/2021,Shake/Trim (by strain),Grams,0,0,2927.75,22179.15,2927.75,22179.15
7/6/2021,Vape Product,Each,11513,659116.79,0,0,11513,659116.79
7/7/2021,Buds,Grams,0,0,115014.61,1588891.21,115014.61,1588891.21
7/7/2021,Buds,Milligrams,0,0,10500,170.4,10500,170.4
7/7/2021,Concentrate,Grams,0,0,137,9740.14,137,9740.14
7/7/2021,Concentrate,Milligrams,0,0,1000,80,1000,80
7/7/2021,Concentrate (Bulk),Grams,0,0,4,230,4,230
7/7/2021,Concentrate (Each),Each,4344,235574.9,0,0,4344,235574.9
7/7/2021,Infused (edible),Each,19279,477973.63,0,0,19279,477973.63
7/7/2021,Infused (non-edible),Each,420,17376.1,0,0,420,17376.1
7/7/2021,Infused Beverage,Each,4017,34058.37,0,0,4017,34058.37
7/7/2021,Infused Pre-Rolls,Grams,0,0,585.92,16551.94,585.92,16551.94
7/7/2021,Kief,Grams,0,0,161.07,4417,161.07,4417
7/7/2021,Kief,Milligrams,0,0,1290,108,1290,108
7/7/2021,Raw Pre-Rolls,Grams,0,0,33632.31,502571.88,33632.31,502571.88
7/7/2021,Raw Pre-Rolls,Milligrams,0,0,7000,127.2,7000,127.2
7/7/2021,Shake/Trim,Grams,0,0,77,685.85,77,685.85
7/7/2021,Shake/Trim (by strain),Grams,0,0,3167.5,24172.96,3167.5,24172.96
7/7/2021,Vape Product,Each,12695,708739.45,0,0,12695,708739.45
7/8/2021,Buds,Grams,0,0,20.5,300.01,20.5,300.01
7/8/2021,Buds,Grams,0,0,123769.53,1707974.88,123769.53,1707974.88
7/8/2021,Buds,Milligrams,0,0,49000,615.12,49000,615.12
7/8/2021,Concentrate,Grams,0,0,136,9250.71,136,9250.71
7/8/2021,Concentrate,Milligrams,0,0,2000,160,2000,160
7/8/2021,Concentrate (Bulk),Milligrams,0,0,1000,50.4,1000,50.4
7/8/2021,Concentrate (Each),Each,4931,267415.45,0,0,4931,267415.45
7/8/2021,Infused (edible),Each,11,275,0,0,11,275
7/8/2021,Infused (edible),Each,23167,578259.1,0,0,23167,578259.1
7/8/2021,Infused (non-edible),Each,511,20274.44,0,0,511,20274.44
7/8/2021,Infused Beverage,Each,4504,37732.62,0,0,4504,37732.62
7/8/2021,Infused Pre-Rolls,Grams,0,0,762.64,21512.3,762.64,21512.3
7/8/2021,Kief,Grams,0,0,150,4103.6,150,4103.6
7/8/2021,Kief,Milligrams,0,0,2580,216,2580,216
7/8/2021,Raw Pre-Rolls,Grams,0,0,85.7,1479.37,85.7,1479.37
7/8/2021,Raw Pre-Rolls,Grams,0,0,36943.24,556215.73,36943.24,556215.73
7/8/2021,Raw Pre-Rolls,Milligrams,0,0,13000,205.16,13000,205.16
7/8/2021,Shake/Trim,Grams,0,0,73,595.85,73,595.85
7/8/2021,Shake/Trim (by strain),Grams,0,0,3425.25,26303.47,3425.25,26303.47
7/8/2021,Vape Product,Each,15018,823153.95,0,0,15018,823153.95
7/9/2021,Buds,Grams,0,0,148175.09,2036858.76,148175.09,2036858.76
7/9/2021,Buds,Grams,0,0,38.5,550,38.5,550
7/9/2021,Buds,Milligrams,0,0,56000,581.56,56000,581.56
7/9/2021,Concentrate,Grams,0,0,234.6,15191.92,234.6,15191.92
7/9/2021,Concentrate,Milligrams,0,0,3000,240,3000,240
7/9/2021,Concentrate (Bulk),Grams,0,0,3,130,3,130
7/9/2021,Concentrate (Each),Each,6783,342158.59,0,0,6783,342158.59
7/9/2021,Infused (edible),Each,28956,712164.5,0,0,28956,712164.5
7/9/2021,Infused (edible),Each,29,691.72,0,0,29,691.72
7/9/2021,Infused (non-edible),Each,509,19378.7,0,0,509,19378.7
7/9/2021,Infused Beverage,Each,6847,56335.92,0,0,6847,56335.92
7/9/2021,Infused Pre-Rolls,Grams,0,0,931.23,25157.78,931.23,25157.78
7/9/2021,Kief,Grams,0,0,484,10055.94,484,10055.94
7/9/2021,Kief,Milligrams,0,0,6290,247.2,6290,247.2
7/9/2021,Raw Pre-Rolls,Grams,0,0,43544.16,654701.57,43544.16,654701.57
7/9/2021,Raw Pre-Rolls,Grams,0,0,29,516.76,29,516.76
7/9/2021,Raw Pre-Rolls,Milligrams,0,0,16000,250.16,16000,250.16
7/9/2021,Shake/Trim,Grams,0,0,136,1222.53,136,1222.53
7/9/2021,Shake/Trim (by strain),Grams,0,0,3448.25,26150.48,3448.25,26150.48
7/9/2021,Vape Product,Each,18560,1015252.53,0,0,18560,1015252.53
7/10/2021,Buds,Grams,0,0,142186.84,1989516.02,142186.84,1989516.02
7/10/2021,Buds,Grams,0,0,7,116.69,7,116.69
7/10/2021,Buds,Milligrams,0,0,59500,716.4,59500,716.4
7/10/2021,Concentrate,Grams,0,0,184.1,11641.89,184.1,11641.89
7/10/2021,Concentrate,Milligrams,0,0,2000,160,2000,160
7/10/2021,Concentrate (Bulk),Grams,0,0,4,180,4,180
7/10/2021,Concentrate (Each),Each,7,437.5,0,0,7,437.5
7/10/2021,Concentrate (Each),Each,7417,361718.25,0,0,7417,361718.25
7/10/2021,Infused (edible),Each,30715,767486.72,0,0,30715,767486.72
7/10/2021,Infused (edible),Each,10,266.68,0,0,10,266.68
7/10/2021,Infused (non-edible),Each,703,28619.84,0,0,703,28619.84
7/10/2021,Infused Beverage,Each,7689,63706.76,0,0,7689,63706.76
7/10/2021,Infused Pre-Rolls,Grams,0,0,1118.13,30292.61,1118.13,30292.61
7/10/2021,Kief,Grams,0,0,330.07,6655.86,330.07,6655.86
7/10/2021,Kief,Milligrams,0,0,2150,180,2150,180
7/10/2021,Raw Pre-Rolls,Grams,0,0,42442.57,638418.69,42442.57,638418.69
7/10/2021,Raw Pre-Rolls,Grams,0,0,37.1,670.95,37.1,670.95
7/10/2021,Raw Pre-Rolls,Milligrams,0,0,2000,32.64,2000,32.64
7/10/2021,Shake/Trim,Grams,0,0,49,522.51,49,522.51
7/10/2021,Shake/Trim (by strain),Grams,0,0,3932.25,28580.4,3932.25,28580.4
7/10/2021,Vape Product,Each,18368,1000963.62,0,0,18368,1000963.62
7/11/2021,Buds,Grams,0,0,104660.71,1469597.82,104660.71,1469597.82
7/11/2021,Buds,Milligrams,0,0,70000,705.37,70000,705.37
7/11/2021,Concentrate,Grams,0,0,99,6852.79,99,6852.79
7/11/2021,Concentrate,Milligrams,0,0,5000,370,5000,370
7/11/2021,Concentrate (Bulk),Grams,0,0,3,140,3,140
7/11/2021,Concentrate (Each),Each,4993,257321.6,0,0,4993,257321.6
7/11/2021,Infused (edible),Each,21537,538527.31,0,0,21537,538527.31
7/11/2021,Infused (non-edible),Each,496,19100.17,0,0,496,19100.17
7/11/2021,Infused Beverage,Each,4814,39938.08,0,0,4814,39938.08
7/11/2021,Infused Pre-Rolls,Grams,0,0,569.39,17007.23,569.39,17007.23
7/11/2021,Kief,Grams,0,0,195.07,4443.82,195.07,4443.82
7/11/2021,Kief,Milligrams,0,0,2150,180,2150,180
7/11/2021,Raw Pre-Rolls,Grams,0,0,30683.84,463592.26,30683.84,463592.26
7/11/2021,Raw Pre-Rolls,Milligrams,0,0,5000,79.44,5000,79.44
7/11/2021,Shake/Trim,Grams,0,0,25,434.17,25,434.17
7/11/2021,Shake/Trim (by strain),Grams,0,0,3063.25,22452.61,3063.25,22452.61
7/11/2021,Vape Product,Each,13927,763878.5,0,0,13927,763878.5
7/12/2021,Buds,Grams,0,0,104124.71,1464286.28,104124.71,1464286.28
7/12/2021,Buds,Milligrams,0,0,31500,288.64,31500,288.64
7/12/2021,Concentrate,Grams,0,0,98,6593.79,98,6593.79
7/12/2021,Concentrate (Bulk),Grams,0,0,7,300,7,300
7/12/2021,Concentrate (Each),Each,4578,234944.73,0,0,4578,234944.73
7/12/2021,Infused (edible),Each,19300,480649.13,0,0,19300,480649.13
7/12/2021,Infused (non-edible),Each,459,18040.98,0,0,459,18040.98
7/12/2021,Infused Beverage,Each,3476,29505.72,0,0,3476,29505.72
7/12/2021,Infused Pre-Rolls,Grams,0,0,529.97,15335.53,529.97,15335.53
7/12/2021,Kief,Grams,0,0,144.14,3611.18,144.14,3611.18
7/12/2021,Kief,Milligrams,0,0,1430,66,1430,66
7/12/2021,Raw Pre-Rolls,Grams,0,0,29483.96,447461.94,29483.96,447461.94
7/12/2021,Raw Pre-Rolls,Milligrams,0,0,12000,202.32,12000,202.32
7/12/2021,Shake/Trim,Grams,0,0,92,865.02,92,865.02
7/12/2021,Shake/Trim (by strain),Grams,0,0,3742.25,25342.77,3742.25,25342.77
7/12/2021,Vape Product,Each,12657,699773.22,0,0,12657,699773.22
7/13/2021,Buds,Grams,0,0,10.5,166.69,10.5,166.69
7/13/2021,Buds,Grams,0,0,106481.94,1485155.46,106481.94,1485155.46
7/13/2021,Buds,Milligrams,0,0,73500,733.2,73500,733.2
7/13/2021,Concentrate,Grams,0,0,120.1,7562.27,120.1,7562.27
7/13/2021,Concentrate,Ounces,0,0,0.04,60,0.04,60
7/13/2021,Concentrate (Bulk),Grams,0,0,1,50,1,50
7/13/2021,Concentrate (Each),Each,4579,236124.34,0,0,4579,236124.34
7/13/2021,Infused (edible),Each,19133,473989.34,0,0,19133,473989.34
7/13/2021,Infused (edible),Each,31,825.06,0,0,31,825.06
7/13/2021,Infused (non-edible),Each,440,16724.52,0,0,440,16724.52
7/13/2021,Infused Beverage,Each,3768,31143.44,0,0,3768,31143.44
7/13/2021,Infused Pre-Rolls,Grams,0,0,519.08,14468.27,519.08,14468.27
7/13/2021,Kief,Grams,0,0,168.07,3876.6,168.07,3876.6
7/13/2021,Kief,Milligrams,0,0,2430,96,2430,96
7/13/2021,Raw Pre-Rolls,Grams,0,0,59.5,991.78,59.5,991.78
7/13/2021,Raw Pre-Rolls,Grams,0,0,30917.96,468267.38,30917.96,468267.38
7/13/2021,Raw Pre-Rolls,Milligrams,0,0,4000,67.79,4000,67.79
7/13/2021,Shake/Trim,Grams,0,0,76,669.6,76,669.6
7/13/2021,Shake/Trim (by strain),Grams,0,0,3456.8,23853.65,3456.8,23853.65
7/13/2021,Vape Product,Each,12429,687868.72,0,0,12429,687868.72
7/14/2021,Buds,Grams,0,0,113530.71,1589282.37,113530.71,1589282.37
7/14/2021,Buds,Grams,0,0,7,100,7,100
7/14/2021,Buds,Milligrams,0,0,28000,269.4,28000,269.4
7/14/2021,Concentrate,Grams,0,0,221.96,8367.68,221.96,8367.68
7/14/2021,Concentrate,Ounces,0,0,0.08,120,0.08,120
7/14/2021,Concentrate (Bulk),Grams,0,0,2,80,2,80
7/14/2021,Concentrate (Each),Each,4621,240730.88,0,0,4621,240730.88
7/14/2021,Infused (edible),Each,6,166.68,0,0,6,166.68
7/14/2021,Infused (edible),Each,20364,503741.37,0,0,20364,503741.37
7/14/2021,Infused (non-edible),Each,488,18253.24,0,0,488,18253.24
7/14/2021,Infused Beverage,Each,4258,35045.15,0,0,4258,35045.15
7/14/2021,Infused Pre-Rolls,Grams,0,0,516.61,15597.68,516.61,15597.68
7/14/2021,Kief,Grams,0,0,232.94,5087.27,232.94,5087.27
7/14/2021,Kief,Milligrams,0,0,860,72,860,72
7/14/2021,Raw Pre-Rolls,Grams,0,0,33229.93,502727.82,33229.93,502727.82
7/14/2021,Raw Pre-Rolls,Milligrams,0,0,11000,176.73,11000,176.73
7/14/2021,Shake/Trim,Grams,0,0,37,478.34,37,478.34
7/14/2021,Shake/Trim (by strain),Grams,0,0,3510,25411.87,3510,25411.87
7/14/2021,Vape Product,Each,13870,749815.99,0,0,13870,749815.99
7/15/2021,Buds,Grams,0,0,35.5,533.37,35.5,533.37
7/15/2021,Buds,Grams,0,0,123744.53,1730122.43,123744.53,1730122.43
7/15/2021,Buds,Milligrams,0,0,28000,323.4,28000,323.4
7/15/2021,Concentrate,Grams,0,0,126,8452.66,126,8452.66
7/15/2021,Concentrate,Ounces,0,0,0.15,240,0.15,240
7/15/2021,Concentrate (Bulk),Grams,0,0,2.5,137.5,2.5,137.5
7/15/2021,Concentrate (Each),Each,5019,264880.32,0,0,5019,264880.32
7/15/2021,Infused (edible),Each,6,166.68,0,0,6,166.68
7/15/2021,Infused (edible),Each,22104,540451.86,0,0,22104,540451.86
7/15/2021,Infused (non-edible),Each,451,18703.34,0,0,451,18703.34
7/15/2021,Infused Beverage,Each,5291,43366.4,0,0,5291,43366.4
7/15/2021,Infused Pre-Rolls,Grams,0,0,643.05,18768.18,643.05,18768.18
7/15/2021,Kief,Grams,0,0,206.9,4742.17,206.9,4742.17
7/15/2021,Kief,Milligrams,0,0,430,36,430,36
7/15/2021,Raw Pre-Rolls,Grams,0,0,53.4,908.45,53.4,908.45
7/15/2021,Raw Pre-Rolls,Grams,0,0,37563.13,570792.9,37563.13,570792.9
7/15/2021,Raw Pre-Rolls,Milligrams,0,0,6000,93.22,6000,93.22
7/15/2021,Shake/Trim,Grams,0,0,71,550.85,71,550.85
7/15/2021,Shake/Trim (by strain),Grams,0,0,3240.75,26904.43,3240.75,26904.43
7/15/2021,Vape Product,Each,16267,832598.38,0,0,16267,832598.38
7/16/2021,Buds,Grams,0,0,10.5,150,10.5,150
7/16/2021,Buds,Grams,0,0,146930.73,2046150.55,146930.73,2046150.55
7/16/2021,Buds,Milligrams,0,0,70000,899.22,70000,899.22
7/16/2021,Concentrate,Grams,0,0,156,10812.84,156,10812.84
7/16/2021,Concentrate,Milligrams,0,0,3000,171.6,3000,171.6
7/16/2021,Concentrate,Ounces,0,0,0.04,60,0.04,60
7/16/2021,Concentrate (Bulk),Grams,0,0,8,350,8,350
7/16/2021,Concentrate (Each),Each,6002,316414.53,0,0,6002,316414.53
