SaleDate,UnitOfMeasureName,ProductCategoryName,TotalPrice,CountBasedTotal,DollarCountBasedTotal,WeightBasedTotal,DollarWeightBasedTotal,Quantity,Units
2/7/2023,Grams,Buds,264177.07,0,0,41942.95,264177.07,41942.95,5978
2/13/2023,Grams,Shake/Trim (by strain),6629.11,0,0,1737.5,6629.11,1737.5,152
1/17/2022,Milligrams,Infused Pre-Rolls,91,0,0,2400,91,2400,3
9/29/2022,Each,Vape Product,129357.01,3824,129357.01,0,0,3824,3052
4/13/2020,Grams,Kief,542.88,0,0,23,542.88,23,16
7/16/2022,Each,Infused Beverage,11603.98,1621,11603.98,0,0,1621,617
3/15/2019,Each,Concentrate (Each),12699.48,291,12699.48,0,0,291,233
3/25/2021,Grams,Buds,423418.22,0,0,39003.04,423418.22,39003.04,7785
5/14/2021,Grams,Concentrate,4518.3,0,0,89.5,4518.3,89.5,73
8/21/2022,Grams,Shake/Trim (by strain),7557.04,0,0,1568.1,7557.04,1568.1,190
5/12/2023,Grams,Shake/Trim (by strain),9619.33,0,0,2779,9619.33,2779,216
1/22/2023,Grams,Concentrate,1408.14,0,0,40,1408.14,40,32
3/29/2022,Each,Suppository,48.54,1,48.54,0,0,1,1
2/27/2020,Each,Infused (edible),76333.33,2883,76333.33,0,0,2883,1821
1/21/2022,Grams,Shake/Trim,876.71,0,0,183.5,876.71,183.5,12
8/29/2020,Each,Infused (non-edible),7130.79,241,7130.79,0,0,241,182
1/3/2020,Grams,Buds,339921.58,0,0,32658.33,339921.58,32658.33,6764
3/9/2021,Each,Infused (edible),116587.65,3720,116587.65,0,0,3720,2514
8/4/2020,Grams,Shake/Trim (by strain),1578.41,0,0,161,1578.41,161,104
11/14/2019,Grams,Shake/Trim (by strain),1951.71,0,0,162.01,1951.71,162.01,92
5/12/2021,Grams,Raw Pre-Rolls,98384.65,0,0,8711.15,98384.65,8711.15,4520
6/3/2022,Grams,Concentrate,2329.38,0,0,66,2329.38,66,51
11/21/2018,Each,Buds,163.91,7,163.91,0,0,7,7
1/20/2020,Grams,Kief,319.25,0,0,12,319.25,12,8
12/31/2021,Grams,Concentrate,3967.95,0,0,111.5,3967.95,111.5,104
12/31/2020,Each,Vape Product,196124.65,4515,196124.65,0,0,4515,3692
10/21/2022,Grams,Kief,706.81,0,0,42,706.81,42,36
9/22/2021,Grams,Infused Pre-Rolls,4295.34,0,0,196.05,4295.34,196.05,134
1/1/2021,Grams,Infused Pre-Rolls,1257.91,0,0,59.7,1257.91,59.7,47
9/15/2019,Each,Suppository,15,1,15,0,0,1,1
7/11/2019,Grams,Concentrate,3143.22,0,0,84.5,3143.22,84.5,82
7/27/2021,Grams,Buds,354120.13,0,0,33319.25,354120.13,33319.25,6638
8/2/2019,Grams,Shake/Trim (by strain),2411.94,0,0,188.5,2411.94,188.5,140
3/30/2021,Grams,Infused Pre-Rolls,4707.78,0,0,227.3,4707.78,227.3,166
2/6/2021,Each,Concentrate (Each),85206.2,2000,85206.2,0,0,2000,1572
4/6/2020,Grams,Shake/Trim (by strain),902.64,0,0,94,902.64,94,42
7/10/2023,Each,Infused Beverage,4126.96,584,4126.96,0,0,584,241
8/17/2020,Each,Vape Product,100085.53,2009,100085.53,0,0,2009,1716
11/5/2021,Each,Concentrate (Each),76076.97,1836,76076.97,0,0,1836,1502
5/1/2020,Grams,Raw Pre-Rolls,102882.23,0,0,9187.04,102882.23,9187.04,4814
5/7/2022,Grams,Shake/Trim,433.22,0,0,71.9,433.22,71.9,7
11/7/2022,Grams,Buds,278086.79,0,0,41328.55,278086.79,41328.55,5934
3/14/2020,Each,Infused (non-edible),8890.95,287,8890.95,0,0,287,194
7/10/2021,Grams,Kief,2286.05,0,0,131.74,2286.05,131.74,109
5/4/2023,Each,Vape Product,94829.91,3282,94829.91,0,0,3282,2689
1/16/2023,Grams,Raw Pre-Rolls,62990.37,0,0,7182.45,62990.37,7182.45,3515
3/7/2022,Each,Suppository,65,1,65,0,0,1,1
3/21/2023,Each,Infused (edible),80736.95,3759,80736.95,0,0,3759,2422
3/2/2021,Each,Concentrate (Each),58451.88,1402,58451.88,0,0,1402,1121
12/3/2021,Grams,Infused Pre-Rolls,9285.95,0,0,409.19,9285.95,409.19,318
10/28/2021,Each,Concentrate (Each),77209.02,1908,77209.02,0,0,1908,1489
6/24/2019,Each,Infused (non-edible),12367.6,305,12367.6,0,0,305,230
3/21/2020,Each,Infused (edible),132664.99,4181,132664.99,0,0,4181,2697
5/6/2020,Each,Infused (non-edible),9368.28,284,9368.28,0,0,284,198
2/8/2023,Each,Infused (edible),92945.5,4195,92945.5,0,0,4195,2683
9/17/2020,Grams,Buds,428988.45,0,0,38919.61,428988.45,38919.61,7730
6/20/2021,Grams,Raw Pre-Rolls,80142.84,0,0,7256.75,80142.84,7256.75,3891
11/9/2020,Grams,Infused Pre-Rolls,3429.83,0,0,165.68,3429.83,165.68,112
4/17/2021,Each,Infused (edible),176221.09,6426,176221.09,0,0,6426,4386
10/25/2020,Grams,Kief,502.88,0,0,22,502.88,22,17
8/20/2021,Each,Concentrate (Each),84486.28,1925,84486.28,0,0,1925,1635
1/23/2021,Each,Vape Product,141460.04,2982,141460.04,0,0,2982,2450
3/1/2022,Grams,Shake/Trim,434.23,0,0,84,434.23,84,5
3/27/2022,Grams,Shake/Trim,1013.09,0,0,238,1013.09,238,9
12/6/2022,Grams,Raw Pre-Rolls,81169.03,0,0,9957.1,81169.03,9957.1,4579
11/11/2020,Grams,Buds,434190.22,0,0,43869.56,434190.22,43869.56,7640
11/22/2021,Grams,Concentrate,2032.05,0,0,41.5,2032.05,41.5,41
9/28/2020,Grams,Shake/Trim (by strain),2499.29,0,0,338,2499.29,338,99
7/19/2023,Grams,Buds,245698.05,0,0,45989.06,245698.05,45989.06,5928
7/15/2021,Grams,Infused Pre-Rolls,4127.8,0,0,214.61,4127.8,214.61,158
7/1/2020,Each,Infused (non-edible),8001.28,247,8001.28,0,0,247,164
6/18/2019,Grams,Concentrate,6324.54,0,0,139.5,6324.54,139.5,146
10/11/2019,Each,Infused (non-edible),6338.44,195,6338.44,0,0,195,161
4/26/2019,Grams,Concentrate,7275.85,0,0,150.5,7275.85,150.5,170
4/9/2023,Each,Vape Product,62620.26,2129,62620.26,0,0,2129,1663
1/19/2022,Each,Concentrate (Each),63538.68,1859,63538.68,0,0,1859,1415
5/24/2020,Grams,Raw Pre-Rolls,58002.72,0,0,5076.18,58002.72,5076.18,2986
6/1/2023,Each,Infused Beverage,7346.34,1118,7346.34,0,0,1118,465
2/16/2022,Grams,Infused Pre-Rolls,5315.56,0,0,252.22,5315.56,252.22,193
12/15/2020,Each,Concentrate (Each),61336.38,1415,61336.38,0,0,1415,1114
7/14/2022,Grams,Concentrate,3040.01,0,0,92,3040.01,92,55
9/25/2020,Each,Vape Product,151066.84,3057,151066.84,0,0,3057,2581
5/28/2021,Grams,Infused Pre-Rolls,5823.62,0,0,283.35,5823.62,283.35,191
5/21/2019,Grams,Shake/Trim (by strain),476.64,0,0,45,476.64,45,33
10/4/2020,Grams,Kief,479.21,0,0,25,479.21,25,21
4/30/2021,Each,Concentrate (Each),97164.67,2200,97164.67,0,0,2200,1885
1/24/2020,Grams,Shake/Trim (by strain),2958.55,0,0,270,2958.55,270,162
9/1/2019,Each,Infused (non-edible),10620.66,284,10620.66,0,0,284,246
7/2/2023,Grams,Kief,310.15,0,0,18,310.15,18,14
2/9/2020,Grams,Shake/Trim (by strain),1733.21,0,0,173.5,1733.21,173.5,93
4/15/2021,Grams,Buds,442195.37,0,0,40781.99,442195.37,40781.99,8279
4/3/2023,Grams,Concentrate (Bulk),211.5,0,0,6,211.5,6,5
4/7/2020,Grams,Buds,313177.65,0,0,29184.93,313177.65,29184.93,5468
10/31/2021,Grams,Shake/Trim,1222,0,0,267.2,1222,267.2,12
2/15/2021,Grams,Raw Pre-Rolls,73309.99,0,0,6377.38,73309.99,6377.38,3507
8/5/2022,Grams,Shake/Trim,1391.21,0,0,276.45,1391.21,276.45,30
4/26/2020,Grams,Infused Pre-Rolls,2413.88,0,0,120.55,2413.88,120.55,97
1/29/2023,Each,Infused Beverage,5932.83,780,5932.83,0,0,780,312
5/14/2021,Each,Infused (non-edible),4907.31,172,4907.31,0,0,172,127
9/19/2019,Each,Concentrate (Each),133875.98,3137,133875.98,0,0,3137,2467
4/22/2020,Grams,Kief,1020.68,0,0,49.56,1020.68,49.56,40
9/10/2021,Grams,Shake/Trim (by strain),8575.79,0,0,2185.65,8575.79,2185.65,287
7/14/2021,Grams,Concentrate,1682.06,0,0,31,1682.06,31,27
7/23/2020,Grams,Infused Pre-Rolls,4107.87,0,0,199,4107.87,199,140
3/31/2021,Grams,Kief,1532.97,0,0,90.8,1532.97,90.8,50
6/23/2023,Each,Infused (edible),118259.27,5870,118259.27,0,0,5870,3788
7/5/2022,Grams,Concentrate (Bulk),33.68,0,0,1,33.68,1,1
2/12/2023,Grams,Buds,259772.22,0,0,44149.95,259772.22,44149.95,6038
4/3/2021,Each,Infused Beverage,8625.6,1052,8625.6,0,0,1052,559
11/27/2020,Each,Infused (non-edible),11402.61,515,11402.61,0,0,515,366
5/14/2019,Each,Raw Pre-Rolls,44,6,44,0,0,6,4
9/27/2019,Each,Concentrate (Each),68330.91,1708.8,68330.91,0,0,1708.8,1300
12/1/2022,Each,Vape Product,107775.56,3391,107775.56,0,0,3391,2690
8/2/2021,Each,Infused (non-edible),5083.07,161,5083.07,0,0,161,99
5/24/2020,Each,Concentrate (Each),58003.27,1386,58003.27,0,0,1386,1084
5/18/2020,Each,Infused (edible),112749.11,5479,112749.11,0,0,5479,2668
10/30/2022,Each,Concentrate (Each),38934.95,1167,38934.95,0,0,1167,942
1/24/2021,Grams,Kief,560.18,0,0,25,560.18,25,18
2/6/2019,Each,Infused (non-edible),585.7,19,585.7,0,0,19,14
7/25/2020,Each,Vape Product,128575.46,2532,128575.46,0,0,2532,2094
4/28/2023,Each,Infused Beverage,11265.59,1279,11265.59,0,0,1279,566
6/16/2022,Each,Suppository,51.71,1,51.71,0,0,1,1
5/4/2019,Grams,Shake/Trim (by strain),1092.51,0,0,148.39,1092.51,148.39,46
12/17/2022,Each,Concentrate (Each),51744.38,1761,51744.38,0,0,1761,1276
5/29/2021,Each,Infused (edible),146518.16,5503,146518.16,0,0,5503,3952
6/20/2020,Grams,Buds,402642.67,0,0,36640.2,402642.67,36640.2,7283
6/18/2023,Each,Vape Product,83643.78,3002,83643.78,0,0,3002,2496
5/3/2022,Grams,Infused Pre-Rolls,5646.12,0,0,313.58,5646.12,313.58,200
5/24/2022,Grams,Shake/Trim,117.65,0,0,16.4,117.65,16.4,5
1/22/2023,Grams,Infused Pre-Rolls,8100.79,0,0,437.66,8100.79,437.66,331
7/5/2023,Each,Concentrate (Each),44767.22,1650,44767.22,0,0,1650,1237
3/26/2021,Grams,Raw Pre-Rolls,111843.61,0,0,9711,111843.61,9711,5249
11/28/2020,Grams,Shake/Trim (by strain),5803.61,0,0,635.25,5803.61,635.25,153
4/22/2021,Each,Infused (non-edible),5649.85,194,5649.85,0,0,194,127
5/15/2021,Grams,Shake/Trim (by strain),8944.35,0,0,1561,8944.35,1561,236
5/19/2023,Grams,Buds,339585.59,0,0,58541.02,339585.59,58541.02,8240
4/25/2022,Grams,Shake/Trim,377.95,0,0,57.2,377.95,57.2,6
2/25/2021,Each,Infused (edible),131486.56,4431,131486.56,0,0,4431,2932
4/30/2021,Grams,Raw Pre-Rolls,119393.69,0,0,10233.45,119393.69,10233.45,5640
5/14/2022,Grams,Concentrate,1702.56,0,0,40,1702.56,40,33
7/27/2020,Grams,Kief,744.34,0,0,32,744.34,32,30
12/11/2021,Grams,Concentrate,2572,0,0,64,2572,64,47
8/29/2020,Each,Vape Product,140432.56,2897,140432.56,0,0,2897,2381
1/7/2020,Each,Concentrate (Each),52536.3,1256,52536.3,0,0,1256,907
2/24/2020,Each,Concentrate (Each),50275,1305,50275,0,0,1305,882
3/18/2021,Milligrams,Concentrate,80,0,0,0,80,0,2
12/10/2022,Grams,Concentrate (Bulk),764.1,0,0,116.5,764.1,116.5,12
4/6/2022,Grams,Concentrate (Bulk),310.65,0,0,7,310.65,7,6
1/4/2023,Grams,Raw Pre-Rolls,79024.43,0,0,9263.75,79024.43,9263.75,4347
9/13/2021,Each,Infused (non-edible),5509.03,172,5509.03,0,0,172,130
7/14/2023,Grams,Concentrate (Bulk),661.57,0,0,28,661.57,28,10
8/3/2021,Grams,Shake/Trim (by strain),10891.93,0,0,2188.05,10891.93,2188.05,224
8/14/2020,Grams,Infused Pre-Rolls,7124.43,0,0,369.4,7124.43,369.4,243
12/10/2019,Grams,Infused Pre-Rolls,473.5,0,0,18,473.5,18,10
2/3/2022,Grams,Shake/Trim (by strain),9288.46,0,0,1674,9288.46,1674,209
12/23/2020,Each,Infused (non-edible),12287.19,413,12287.19,0,0,413,285
1/9/2021,Grams,Buds,472441.86,0,0,43640.62,472441.86,43640.62,8609
2/15/2020,Each,Infused (edible),90135.86,3248,90135.86,0,0,3248,2090
7/12/2020,Grams,Buds,300162.38,0,0,27909.78,300162.38,27909.78,5461
12/26/2021,Each,Infused (non-edible),3173.72,96,3173.72,0,0,96,72
4/7/2019,Grams,Concentrate,827.18,0,0,25.7,827.18,25.7,17
9/11/2020,Each,Concentrate (Each),85375.93,2058,85375.93,0,0,2058,1579
6/5/2019,Each,Concentrate (Each),132326.73,2704,132326.73,0,0,2704,2198
7/30/2023,Each,Infused Beverage,6151.24,985,6151.24,0,0,985,355
3/9/2022,Each,Suppository,62.74,1,62.74,0,0,1,1
1/12/2021,Each,Vape Product,129509.55,2984,129509.55,0,0,2984,2336
3/31/2020,Grams,Infused Pre-Rolls,2604.88,0,0,144.8,2604.88,144.8,98
5/16/2023,Each,Vape Product,101826.57,3563,101826.57,0,0,3563,2856
5/4/2023,Grams,Kief,396.72,0,0,20,396.72,20,19
3/9/2023,Each,Infused (edible),95319.21,4449,95319.21,0,0,4449,2888
4/19/2020,Grams,Raw Pre-Rolls,55877.72,0,0,5008.64,55877.72,5008.64,3071
6/21/2019,Grams,Concentrate,7342.52,0,0,148.5,7342.52,148.5,168
12/18/2021,Each,Infused (non-edible),5595.98,178,5595.98,0,0,178,133
1/31/2020,Each,Concentrate (Each),80599.93,1892,80599.93,0,0,1892,1564
11/16/2022,Grams,Concentrate (Bulk),117.54,0,0,5.5,117.54,5.5,9
7/12/2021,Grams,Buds,382923.94,0,0,37303.01,382923.94,37303.01,7122
2/4/2020,Each,Vape Product,53992.15,1082,53992.15,0,0,1082,923
10/29/2020,Grams,Raw Pre-Rolls,82692.52,0,0,6948.63,82692.52,6948.63,3827
7/29/2021,Milligrams,Buds,22.5,0,0,3500,22.5,3500,1
3/2/2021,Each,Vape Product,125048.16,2925,125048.16,0,0,2925,2223
5/25/2023,Each,Infused (edible),130861.35,6411,130861.35,0,0,6411,3891
7/28/2023,Grams,Raw Pre-Rolls,113850.15,0,0,15763.99,113850.15,15763.99,7153
1/16/2021,Each,Infused (non-edible),7682.51,380,7682.51,0,0,380,215
9/7/2020,Grams,Infused Pre-Rolls,4854.28,0,0,235.75,4854.28,235.75,151
11/16/2022,Grams,Buds,247465.84,0,0,36057.15,247465.84,36057.15,5570
7/14/2021,Grams,Shake/Trim,340.46,0,0,60,340.46,60,6
3/13/2022,Grams,Concentrate (Bulk),40,0,0,0.1,40,0.1,1
9/3/2020,Each,Infused (edible),140891.89,4406,140891.89,0,0,4406,2976
4/24/2021,Each,Infused Beverage,8549.32,1148,8549.32,0,0,1148,576
3/2/2023,Each,Vape Product,117436.32,4069,117436.32,0,0,4069,3201
1/15/2020,Each,Concentrate (Each),54411.79,1397,54411.79,0,0,1397,1077
10/5/2020,Each,Concentrate (Each),51827.47,1224,51827.47,0,0,1224,954
5/28/2019,Each,Concentrate (Each),98106.6,2056,98106.6,0,0,2056,1633
1/25/2020,Grams,Kief,628.28,0,0,20,628.28,20,17
9/21/2021,Each,Infused (non-edible),6348.25,209,6348.25,0,0,209,121
7/22/2023,Grams,Concentrate (Bulk),110.13,0,0,5,110.13,5,3
1/10/2022,Grams,Shake/Trim (by strain),4890.89,0,0,943.7,4890.89,943.7,109
8/5/2022,Grams,Concentrate,2269.79,0,0,59,2269.79,59,55
6/27/2021,Grams,Kief,706.78,0,0,36.6,706.78,36.6,24
12/2/2022,Grams,Concentrate (Bulk),1526.72,0,0,262.5,1526.72,262.5,32
1/1/2021,Each,Infused (edible),49764.02,1628,49764.02,0,0,1628,1122
3/7/2020,Grams,Infused Pre-Rolls,1916.85,0,0,133.67,1916.85,133.67,60
11/12/2022,Grams,Shake/Trim,1251.04,0,0,385.8,1251.04,385.8,43
10/31/2021,Grams,Concentrate,1925.96,0,0,38,1925.96,38,32
11/1/2022,Grams,Kief,566.13,0,0,33,566.13,33,26
3/29/2021,Each,Infused (non-edible),5288.5,209,5288.5,0,0,209,142
8/27/2021,Grams,Shake/Trim (by strain),6691.77,0,0,1345.55,6691.77,1345.55,165
1/10/2020,Grams,Buds,314198.38,0,0,29721.13,314198.38,29721.13,6072
1/22/2020,Grams,Concentrate,6768.47,0,0,128.5,6768.47,128.5,125
12/18/2019,Grams,Infused Pre-Rolls,858.7,0,0,32.2,858.7,32.2,17
7/1/2020,Grams,Raw Pre-Rolls,102714.19,0,0,9455.97,102714.19,9455.97,4676
5/7/2021,Grams,Shake/Trim (by strain),9787.33,0,0,1537.25,9787.33,1537.25,300
1/2/2023,Each,Infused Beverage,5343.25,804,5343.25,0,0,804,307
12/6/2020,Grams,Shake/Trim (by strain),4825.56,0,0,681.5,4825.56,681.5,158
2/9/2023,Grams,Raw Pre-Rolls,88307.04,0,0,10260.83,88307.04,10260.83,5077
7/7/2023,Grams,Kief,672.28,0,0,54,672.28,54,32
11/21/2020,Each,Vape Product,147203.59,3309,147203.59,0,0,3309,2538
8/6/2020,Each,Infused (non-edible),9203.68,336,9203.68,0,0,336,227
9/29/2020,Grams,Kief,664.13,0,0,31,664.13,31,21
4/6/2019,Each,Infused Pre-Rolls,1076.5,32,1076.5,0,0,32,25
4/8/2020,Each,Infused (non-edible),4593.21,155,4593.21,0,0,155,126
12/15/2020,Grams,Infused Pre-Rolls,2783.5,0,0,121,2783.5,121,70
5/25/2020,Each,Infused (edible),57386.99,2121,57386.99,0,0,2121,1327
8/4/2019,Each,Infused (non-edible),9041.43,230,9041.43,0,0,230,195
5/28/2021,Each,Concentrate (Each),82487.55,1983,82487.55,0,0,1983,1620
1/19/2022,Grams,Infused Pre-Rolls,6082.13,0,0,290.64,6082.13,290.64,198
6/26/2019,Grams,Shake/Trim (by strain),1929.94,0,0,155.75,1929.94,155.75,92
8/20/2019,Grams,Concentrate,2915.84,0,0,57.5,2915.84,57.5,75
3/22/2020,Grams,Raw Pre-Rolls,30190.5,0,0,2572.41,30190.5,2572.41,1494
8/31/2020,Grams,Shake/Trim (by strain),1794.74,0,0,172,1794.74,172,100
11/9/2020,Each,Concentrate (Each),41408.27,957,41408.27,0,0,957,799
6/21/2021,Each,Infused (edible),118843.64,4028,118843.64,0,0,4028,2635
7/22/2023,Grams,Buds,246276.19,0,0,43806.16,246276.19,43806.16,5915
11/6/2020,Grams,Buds,485338.53,0,0,45708.71,485338.53,45708.71,9210
12/7/2022,Each,Infused (edible),110898.49,5193,110898.49,0,0,5193,3136
12/27/2019,Grams,Shake/Trim (by strain),3140.67,0,0,280.5,3140.67,280.5,157
4/18/2021,Grams,Raw Pre-Rolls,77613.76,0,0,7242.95,77613.76,7242.95,3967
1/24/2022,Grams,Concentrate,1786.78,0,0,43,1786.78,43,30
8/20/2021,Grams,Infused Pre-Rolls,4631.84,0,0,225.47,4631.84,225.47,132
12/28/2021,Grams,Shake/Trim,567.57,0,0,169.5,567.57,169.5,7
3/16/2020,Grams,Shake/Trim (by strain),2056.06,0,0,195,2056.06,195,95
7/24/2020,Each,Vape Product,158490.74,3209,158490.74,0,0,3209,2642
7/15/2021,Each,Concentrate (Each),67481.05,1561,67481.05,0,0,1561,1273
6/13/2023,Each,Vape Product,114663.56,3939,114663.56,0,0,3939,3155
5/31/2022,Grams,Shake/Trim,177.36,0,0,30.7,177.36,30.7,6
6/23/2022,Milligrams,Infused Pre-Rolls,47.91,0,0,3600,47.91,3600,2
11/16/2019,Each,Infused (non-edible),6219.06,199,6219.06,0,0,199,154
10/22/2020,Grams,Kief,966.96,0,0,44,966.96,44,32
9/14/2020,Grams,Buds,339148.62,0,0,31549.28,339148.62,31549.28,6287
2/16/2022,Each,Concentrate (Each),70705.73,2084,70705.73,0,0,2084,1655
5/10/2022,Grams,Concentrate,705.3,0,0,17,705.3,17,15
3/28/2023,Each,Infused Beverage,4184.11,589,4184.11,0,0,589,258
4/30/2021,Grams,Infused Pre-Rolls,7754.99,0,0,401.9,7754.99,401.9,287
11/23/2022,Grams,Buds,597155.96,0,0,101131.22,597155.96,101131.22,14492
8/20/2020,Grams,Raw Pre-Rolls,85605.19,0,0,7374.04,85605.19,7374.04,3931
9/14/2021,Grams,Shake/Trim (by strain),7975.08,0,0,1837.35,7975.08,1837.35,194
6/23/2022,Grams,Concentrate (Bulk),85.99,0,0,2,85.99,2,2
5/20/2020,Each,Concentrate (Each),81524.96,2040,81524.96,0,0,2040,1542
5/7/2023,Grams,Raw Pre-Rolls,68889.26,0,0,8526.85,68889.26,8526.85,4019
7/7/2019,Each,Raw Pre-Rolls,105.83,10,105.83,0,0,10,7
4/23/2023,Grams,Concentrate (Bulk),114,0,0,2,114,2,2
12/1/2020,Each,Infused (non-edible),6424.96,272,6424.96,0,0,272,188
6/29/2020,Each,Concentrate (Each),60266.65,1430,60266.65,0,0,1430,1042
12/11/2021,Grams,Shake/Trim (by strain),7598.15,0,0,1650.25,7598.15,1650.25,164
11/1/2019,Grams,Concentrate,9426.83,0,0,198,9426.83,198,167
4/14/2020,Grams,Infused Pre-Rolls,3362.25,0,0,208.35,3362.25,208.35,140
8/30/2019,Each,Concentrate (Each),186883.28,4182,186883.28,0,0,4182,3425
3/21/2023,Each,Infused Beverage,4886.35,592,4886.35,0,0,592,293
8/2/2022,Grams,Concentrate (Bulk),63.44,0,0,2,63.44,2,2
8/26/2022,Grams,Shake/Trim,333.15,0,0,84.6,333.15,84.6,9
2/5/2020,Grams,Kief,548.27,0,0,17,548.27,17,13
7/27/2020,Grams,Infused Pre-Rolls,2799.35,0,0,125.25,2799.35,125.25,102
1/11/2023,Each,Vape Product,117647.52,3760,117647.52,0,0,3760,2948
5/2/2021,Each,Infused (non-edible),4326.23,146,4326.23,0,0,146,103
8/10/2021,Grams,Concentrate,1662.73,0,0,37,1662.73,37,32
12/18/2020,Grams,Raw Pre-Rolls,100532.6,0,0,8768.25,100532.6,8768.25,4734
6/24/2021,Grams,Kief,809.97,0,0,49.04,809.97,49.04,32
6/17/2020,Each,Infused (edible),111992.35,4127,111992.35,0,0,4127,2455
1/5/2022,Each,Infused (non-edible),3751.46,117,3751.46,0,0,117,91
9/24/2022,Grams,Concentrate,2017.45,0,0,55,2017.45,55,53
1/9/2021,Grams,Shake/Trim (by strain),5491.9,0,0,794.5,5491.9,794.5,149
5/23/2021,Each,Vape Product,93234.88,1968,93234.88,0,0,1968,1676
2/20/2020,Grams,Buds,234616.73,0,0,22175.72,234616.73,22175.72,4749
10/25/2019,Each,Concentrate (Each),66301.19,1617,66301.19,0,0,1617,1304
4/26/2020,Each,Vape Product,72855.76,1562,72855.76,0,0,1562,1241
10/15/2020,Each,Infused (edible),120829.05,3792,120829.05,0,0,3792,2523
2/7/2022,Milligrams,Concentrate,48.82,0,0,500,48.82,500,1
6/9/2021,Grams,Buds,420680.54,0,0,39419.03,420680.54,39419.03,7809
8/22/2021,Each,Infused (non-edible),3332.88,104,3332.88,0,0,104,73
2/26/2023,Grams,Concentrate (Bulk),414.3,0,0,9.5,414.3,9.5,9
3/9/2021,Each,Infused Beverage,3192.87,416,3192.87,0,0,416,216
12/8/2022,Grams,Kief,772.39,0,0,68,772.39,68,46
3/22/2021,Grams,Shake/Trim (by strain),6655.4,0,0,1208.25,6655.4,1208.25,191
7/10/2023,Each,Infused (edible),79049.16,3884,79049.16,0,0,3884,2357
8/29/2021,Grams,Shake/Trim,2363.23,0,0,469.2,2363.23,469.2,19
11/22/2019,Grams,Infused Pre-Rolls,310.8,0,0,5.62,310.8,5.62,18
1/18/2022,Each,Infused (non-edible),4637.47,108,4637.47,0,0,108,80
4/15/2019,Grams,Kief,36,0,0,2,36,2,2
11/17/2019,Grams,Infused Pre-Rolls,15,0,0,0.39,15,0.39,1
1/21/2022,Grams,Raw Pre-Rolls,111162.48,0,0,10234.5,111162.48,10234.5,5559
2/12/2023,Grams,Concentrate,1955.44,0,0,59,1955.44,59,52
11/18/2021,Each,Infused (edible),116976.71,5228,116976.71,0,0,5228,3074
8/7/2020,Grams,Infused Pre-Rolls,7077.76,0,0,410.65,7077.76,410.65,226
7/10/2022,Each,Infused (edible),64706.13,2977,64706.13,0,0,2977,1970
8/23/2022,Each,Vape Product,109394.32,3152,109394.32,0,0,3152,2537
5/7/2020,Each,Concentrate (Each),73240.18,1745,73240.18,0,0,1745,1307
1/30/2019,Each,Buds,1210.17,70,1210.17,0,0,70,51
3/25/2020,Grams,Concentrate,5901.53,0,0,111.5,5901.53,111.5,103
8/13/2022,Grams,Concentrate (Bulk),138,0,0,4,138,4,2
12/14/2020,Each,Infused (non-edible),4437.08,163,4437.08,0,0,163,111
3/29/2019,Grams,Buds,41029.06,0,0,3934.7,41029.06,3934.7,733
9/29/2021,Grams,Shake/Trim (by strain),9301.4,0,0,1940.1,9301.4,1940.1,201
4/21/2021,Grams,Concentrate,3873.23,0,0,77,3873.23,77,63
7/2/2019,Grams,Kief,725.5,0,0,42,725.5,42,31
3/29/2023,Milligrams,Infused Pre-Rolls,49.5,0,0,800,49.5,800,2
1/5/2022,Grams,Buds,339040.57,0,0,35196.67,339040.57,35196.67,6678
9/11/2021,Each,Vape Product,139626.61,2943,139626.61,0,0,2943,2498
10/12/2019,Each,Concentrate (Each),50556.74,1295,50556.74,0,0,1295,994
4/30/2019,Each,Infused (edible),49361.55,1786,49361.55,0,0,1786,993
8/19/2021,Each,Infused (non-edible),5759.58,209,5759.58,0,0,209,138
5/8/2022,Grams,Kief,758.21,0,0,35,758.21,35,34
1/16/2023,Grams,Shake/Trim,1200.8,0,0,252.3,1200.8,252.3,30
1/8/2021,Grams,Shake/Trim (by strain),4821.71,0,0,686.25,4821.71,686.25,176
7/17/2019,Grams,Buds,214310.97,0,0,20772.08,214310.97,20772.08,4234
3/9/2023,Grams,Concentrate (Bulk),127.5,0,0,3,127.5,3,3
9/2/2019,Each,Concentrate (Each),91138.09,2156,91138.09,0,0,2156,1736
4/18/2023,Grams,Concentrate (Bulk),241,0,0,6,241,6,6
8/28/2019,Each,Buds,2673,50,2673,0,0,50,39
6/14/2019,Each,Infused (edible),96212.1,3415,96212.1,0,0,3415,2169
5/12/2021,Grams,Shake/Trim,2852.43,0,0,549.75,2852.43,549.75,27
8/17/2019,Grams,Raw Pre-Rolls,38639.4,0,0,3677.41,38639.4,3677.41,2201
7/10/2021,Milligrams,Concentrate (Bulk),73.7,0,0,2000,73.7,2000,2
6/18/2022,Grams,Concentrate (Bulk),101.59,0,0,2,101.59,2,1
7/17/2021,Milligrams,Concentrate,584.12,0,0,15000,584.12,15000,14
7/2/2020,Each,Concentrate (Each),91981.56,2213,91981.56,0,0,2213,1648
10/29/2022,Each,Infused Beverage,9174.95,1240,9174.95,0,0,1240,549
4/6/2021,Grams,Shake/Trim (by strain),6692.36,0,0,1120.25,6692.36,1120.25,200
5/1/2020,Grams,Shake/Trim,152.15,0,0,25,152.15,25,12
