SaleDate,ProductCategoryName,UnitOfMeasureName,CountBasedTotal,DollarCountBasedTotal,WeightBasedTotal,DollarWeightBasedTotal,Quantity,TotalPrice
1/25/2019,Infused (non-edible),Each,35,1198.91,0,0,35,1198.91
4/24/2021,Concentrate,Grams,0,0,58,2958.21,58,2958.21
6/19/2023,Infused Pre-Rolls,Grams,0,0,560.55,9158.21,560.55,9158.21
6/27/2019,Raw Pre-Rolls,Grams,0,0,2878.52,33236.26,2878.52,33236.26
3/7/2020,Shake/Trim,Grams,0,0,30,211,30,211
6/3/2019,Kief,Grams,0,0,20.83,548,20.83,548
10/14/2022,Infused Pre-Rolls,Grams,0,0,517.44,9916.26,517.44,9916.26
4/13/2020,Concentrate,Grams,0,0,148,8436.04,148,8436.04
12/17/2021,Raw Pre-Rolls,Grams,0,0,11515.24,129318.42,11515.24,129318.42
10/23/2020,Concentrate,Grams,0,0,301,16064.75,301,16064.75
2/18/2023,Kief,Grams,0,0,23,429.83,23,429.83
3/29/2021,Buds,Grams,0,0,39994.25,410590.55,39994.25,410590.55
9/17/2019,Concentrate,Each,1,45,0,0,1,45
3/2/2022,Vape Product,Each,3218,134626.87,0,0,3218,134626.87
4/13/2021,Kief,Grams,0,0,44.2,842.93,44.2,842.93
8/8/2023,Shake/Trim,Grams,0,0,434.5,1244.07,434.5,1244.07
2/22/2023,Infused Pre-Rolls,Grams,0,0,492.69,8975.19,492.69,8975.19
5/12/2019,Infused (non-edible),Each,226,7924.72,0,0,226,7924.72
10/2/2022,Infused (edible),Each,3200,70372.34,0,0,3200,70372.34
5/5/2023,Infused Pre-Rolls,Grams,0,0,978.32,17479.95,978.32,17479.95
11/9/2019,Infused (edible),Each,3132,89987.38,0,0,3132,89987.38
4/17/2020,Kief,Grams,0,0,41.49,837.6,41.49,837.6
9/10/2019,Vape Product,Each,2,56,0,0,2,56
4/10/2023,Shake/Trim,Grams,0,0,637,2003.44,637,2003.44
3/22/2023,Concentrate (Each),Each,1685,49570.12,0,0,1685,49570.12
8/9/2023,Concentrate,Milligrams,0,0,1000,35.12,1000,35.12
7/2/2023,Concentrate,Grams,0,0,39,1082.18,39,1082.18
1/24/2021,Shake/Trim,Grams,0,0,846,4300.74,846,4300.74
7/1/2022,Concentrate (Each),Each,2260,77019.29,0,0,2260,77019.29
1/12/2020,Raw Pre-Rolls,Grams,0,0,2712.07,30634.55,2712.07,30634.55
7/25/2022,Concentrate (Each),Each,1188,42147,0,0,1188,42147
6/3/2022,Infused Pre-Rolls,Grams,0,0,510.26,9706.49,510.26,9706.49
2/3/2023,Buds,Grams,0,0,66904.45,413818.9,66904.45,413818.9
6/9/2020,Concentrate,Grams,0,0,254.5,12817.39,254.5,12817.39
8/30/2022,Infused Pre-Rolls,Grams,0,0,351.23,6214.64,351.23,6214.64
3/28/2022,Vape Product,Each,2634,112921.54,0,0,2634,112921.54
3/30/2023,Concentrate (Each),Each,1528,45019.48,0,0,1528,45019.48
5/2/2020,Buds,Grams,0,0,38232.24,413664.78,38232.24,413664.78
6/11/2022,Infused Beverage,Each,1141,9243.79,0,0,1141,9243.79
7/30/2022,Raw Pre-Rolls,Grams,0,0,10732.6,106192.42,10732.6,106192.42
12/23/2021,Infused Beverage,Each,2609,20118.12,0,0,2609,20118.12
8/2/2021,Infused (edible),Each,4226,111132.43,0,0,4226,111132.43
10/5/2021,Raw Pre-Rolls,Grams,0,0,9772.99,108978.61,9772.99,108978.61
12/3/2018,Infused (edible),Each,327,7600.26,0,0,327,7600.26
6/1/2022,Infused Beverage,Each,895,8142.46,0,0,895,8142.46
8/4/2022,Infused Pre-Rolls,Grams,0,0,586.37,11860.78,586.37,11860.78
11/27/2018,Infused (edible),Each,267,4782.3,0,0,267,4782.3
8/12/2021,Infused (edible),Each,4465,114888.61,0,0,4465,114888.61
1/19/2019,Concentrate,Each,13,568.73,0,0,13,568.73
5/22/2019,Buds,Grams,0,0,13267.67,147551,13267.67,147551
6/15/2020,Concentrate,Grams,0,0,196,10599.23,196,10599.23
5/8/2019,Buds,Grams,0,0,13439.01,144846.43,13439.01,144846.43
5/20/2022,Concentrate (Each),Each,1890,68501.54,0,0,1890,68501.54
3/30/2022,Buds,Grams,0,0,45117.95,392617.52,45117.95,392617.52
8/18/2023,Shake/Trim,Grams,0,0,523,1903.98,523,1903.98
5/23/2023,Concentrate (Each),Each,1255,37319.7,0,0,1255,37319.7
2/28/2023,Infused Pre-Rolls,Grams,0,0,403.23,6640.84,403.23,6640.84
4/23/2019,Kief,Grams,0,0,1,25,1,25
9/20/2019,Vape Product,Each,2,63,0,0,2,63
4/25/2023,Infused Pre-Rolls,Grams,0,0,466.45,7956.12,466.45,7956.12
10/13/2020,Concentrate,Grams,0,0,140.5,7819.81,140.5,7819.81
4/3/2022,Vape Product,Each,2484,103845.1,0,0,2484,103845.1
9/22/2022,Infused (edible),Each,4520,105704.39,0,0,4520,105704.39
10/15/2021,Raw Pre-Rolls,Grams,0,0,11323.8,131379.11,11323.8,131379.11
2/13/2022,Kief,Grams,0,0,31,736.24,31,736.24
8/20/2019,Buds,Each,43,1164.5,0,0,43,1164.5
6/8/2019,Kief,Grams,0,0,16.22,311.32,16.22,311.32
3/13/2022,Kief,Grams,0,0,33,682.94,33,682.94
6/25/2022,Infused Pre-Rolls,Grams,0,0,338.96,7093.87,338.96,7093.87
1/30/2021,Shake/Trim,Grams,0,0,450,2146.91,450,2146.91
1/6/2020,Raw Pre-Rolls,Grams,0,0,2819.12,32323.27,2819.12,32323.27
7/20/2022,Raw Pre-Rolls,Grams,0,0,9704.6,93918.26,9704.6,93918.26
2/24/2022,Vape Product,Each,5443,212870.04,0,0,5443,212870.04
7/12/2023,Concentrate,Grams,0,0,90.5,2689.33,90.5,2689.33
3/2/2022,Buds,Grams,0,0,38337.8,360449.56,38337.8,360449.56
9/1/2022,Concentrate (Each),Each,1696,55432.84,0,0,1696,55432.84
1/2/2022,Infused Beverage,Each,507,4291.66,0,0,507,4291.66
1/23/2023,Concentrate (Each),Each,930,29647.95,0,0,930,29647.95
2/23/2019,Buds,Each,115,1603.8,0,0,115,1603.8
9/3/2023,Infused (non-edible),Each,89,2363.27,0,0,89,2363.27
3/19/2019,Infused (non-edible),Each,29,1028.39,0,0,29,1028.39
11/3/2019,Infused (edible),Each,2061,60505.25,0,0,2061,60505.25
4/4/2023,Shake/Trim,Grams,0,0,980,3051.26,980,3051.26
6/3/2023,Concentrate,Grams,0,0,43.5,1265.2,43.5,1265.2
10/31/2022,Infused (edible),Each,5029,106631.54,0,0,5029,106631.54
9/14/2020,Suppository,Each,1,54,0,0,1,54
4/18/2019,Shake/Trim (by strain),Grams,0,0,75.94,690.58,75.94,690.58
7/10/2020,Concentrate,Grams,0,0,453,22212.28,453,22212.28
2/17/2020,Kief,Grams,0,0,12,366.51,12,366.51
6/4/2021,Kief,Grams,0,0,83.73,1330.34,83.73,1330.34
4/17/2022,Infused Pre-Rolls,Grams,0,0,141.41,3155.73,141.41,3155.73
7/12/2022,Infused Beverage,Each,906,6447.45,0,0,906,6447.45
11/23/2020,Concentrate,Grams,0,0,254.25,13653.37,254.25,13653.37
12/20/2020,Shake/Trim,Grams,0,0,246,1230.69,246,1230.69
8/24/2023,Buds,Milligrams,0,0,3500,17.84,3500,17.84
12/1/2022,Concentrate (Each),Each,1529,44590.09,0,0,1529,44590.09
10/18/2022,Infused Pre-Rolls,Grams,0,0,341.75,6336.4,341.75,6336.4
11/15/2022,Concentrate (Each),Each,1119,38521.69,0,0,1119,38521.69
8/22/2020,Shake/Trim,Grams,0,0,16,132.72,16,132.72
11/24/2021,Infused Beverage,Each,3334,22689.66,0,0,3334,22689.66
6/23/2023,Infused Pre-Rolls,Grams,0,0,746.09,13663.43,746.09,13663.43
1/21/2019,Infused (non-edible),Each,8,174.21,0,0,8,174.21
4/26/2022,Vape Product,Each,2741,105544.37,0,0,2741,105544.37
1/30/2022,Vape Product,Each,1676,72400.91,0,0,1676,72400.91
7/2/2021,Infused (edible),Each,6440,175972.69,0,0,6440,175972.69
12/13/2022,Buds,Grams,0,0,45427.8,282735.47,45427.8,282735.47
8/28/2022,Raw Pre-Rolls,Grams,0,0,9457.3,85413.72,9457.3,85413.72
3/12/2022,Concentrate (Each),Each,1740,62803.49,0,0,1740,62803.49
6/21/2021,Buds,Grams,0,0,38543.52,385704.31,38543.52,385704.31
9/4/2021,Raw Pre-Rolls,Grams,0,0,10157.3,112185.28,10157.3,112185.28
12/12/2019,Raw Pre-Rolls,Grams,0,0,4081.85,46952.22,4081.85,46952.22
11/26/2022,Kief,Grams,0,0,32,513.53,32,513.53
1/31/2020,Buds,Grams,0,0,32425.91,343246.05,32425.91,343246.05
12/28/2018,Infused (non-edible),Each,3,93,0,0,3,93
1/6/2023,Infused Pre-Rolls,Grams,0,0,715.98,11612.66,715.98,11612.66
1/7/2019,Infused (edible),Each,201,6103.8,0,0,201,6103.8
7/21/2023,Concentrate (Each),Each,1647,50072.88,0,0,1647,50072.88
10/9/2019,Infused (edible),Each,2899,86101.4,0,0,2899,86101.4
5/13/2023,Shake/Trim,Grams,0,0,911,3326.56,911,3326.56
10/23/2022,Concentrate,Grams,0,0,53.5,2043.96,53.5,2043.96
11/15/2020,Infused (edible),Each,2946,82033.12,0,0,2946,82033.12
4/12/2020,Buds,Grams,0,0,12109.6,123175.49,12109.6,123175.49
6/23/2021,Vape Product,Each,2772,130435.06,0,0,2772,130435.06
4/5/2022,Concentrate (Bulk),Grams,0,0,5,260.14,5,260.14
8/13/2020,Infused Pre-Rolls,Grams,0,0,237.95,4517.4,237.95,4517.4
12/16/2020,Infused (non-edible),Each,269,7635.6,0,0,269,7635.6
4/15/2021,Infused (non-edible),Each,153,5005.69,0,0,153,5005.69
1/29/2022,Shake/Trim (by strain),Grams,0,0,26,203.8,26,203.8
7/24/2022,Shake/Trim,Grams,0,0,84,490.5,84,490.5
6/8/2019,Raw Pre-Rolls,Each,23,504.83,0,0,23,504.83
3/30/2020,Infused Pre-Rolls,Grams,0,0,131.96,2400.37,131.96,2400.37
7/13/2023,Concentrate (Bulk),Grams,0,0,1,20,1,20
3/2/2020,Concentrate (Each),Each,1092,43615.63,0,0,1092,43615.63
12/9/2022,Concentrate (Bulk),Grams,0,0,50,557.55,50,557.55
4/29/2020,Kief,Grams,0,0,56,1249.11,56,1249.11
9/20/2020,Raw Pre-Rolls,Grams,0,0,5678.05,64854.96,5678.05,64854.96
11/23/2020,Shake/Trim (by strain),Grams,0,0,540.15,4152.74,540.15,4152.74
9/6/2021,Infused (non-edible),Each,169,5167.37,0,0,169,5167.37
5/10/2021,Shake/Trim (by strain),Grams,0,0,940,5692.75,940,5692.75
4/7/2021,Infused Beverage,Each,842,6343.98,0,0,842,6343.98
7/29/2021,Shake/Trim (by strain),Grams,0,0,2447.05,11630.51,2447.05,11630.51
12/19/2021,Infused (non-edible),Each,144,3922.19,0,0,144,3922.19
6/11/2023,Infused (edible),Each,3448,71218.53,0,0,3448,71218.53
9/18/2020,Concentrate (Each),Each,1959,82569.17,0,0,1959,82569.17
4/24/2019,Raw Pre-Rolls,Each,6,90,0,0,6,90
1/18/2021,Raw Pre-Rolls,Grams,0,0,6601.39,72966.06,6601.39,72966.06
10/22/2022,Concentrate (Bulk),Grams,0,0,6,256,6,256
2/18/2023,Infused Beverage,Each,1236,10543.66,0,0,1236,10543.66
4/8/2023,Raw Pre-Rolls,Grams,0,0,11979.55,97247.89,11979.55,97247.89
4/10/2021,Buds,Grams,0,0,40896.66,438650.79,40896.66,438650.79
3/17/2021,Concentrate,Milligrams,0,0,0,160,0,160
6/12/2019,Concentrate (Each),Each,2702,132601.44,0,0,2702,132601.44
7/18/2020,Infused (edible),Each,4113,124022.4,0,0,4113,124022.4
2/23/2023,Buds,Grams,0,0,43010.45,262491.46,43010.45,262491.46
10/1/2019,Concentrate,Grams,0,0,110,5566.51,110,5566.51
1/14/2020,Concentrate (Each),Each,1082,45497.86,0,0,1082,45497.86
5/27/2020,Vape Product,Each,2062,103225.04,0,0,2062,103225.04
8/6/2023,Raw Pre-Rolls,Grams,0,0,10722.4,77662.91,10722.4,77662.91
10/3/2021,Shake/Trim,Grams,0,0,461.7,2370.09,461.7,2370.09
3/24/2021,Kief,Grams,0,0,136.8,1607.55,136.8,1607.55
7/10/2021,Concentrate,Grams,0,0,124,5391,124,5391
12/13/2022,Vape Product,Each,3399,103714.31,0,0,3399,103714.31
2/6/2023,Kief,Grams,0,0,39,533.28,39,533.28
12/25/2021,Concentrate (Each),Each,7,396.25,0,0,7,396.25
10/10/2021,Infused Pre-Rolls,Grams,0,0,141.69,2818.14,141.69,2818.14
3/5/2023,Concentrate,Grams,0,0,51,1603.93,51,1603.93
5/10/2022,Immature Plants,Each,5,120.71,0,0,5,120.71
9/12/2020,Infused (non-edible),Each,210,6585.72,0,0,210,6585.72
7/8/2022,Kief,Grams,0,0,44,880.11,44,880.11
11/5/2021,Buds,Grams,0,0,48484.19,487374.37,48484.19,487374.37
1/21/2019,Buds,Grams,0,0,1004.75,10831.88,1004.75,10831.88
2/25/2020,Infused (non-edible),Each,154,4688.61,0,0,154,4688.61
5/22/2021,Buds,Milligrams,0,0,3500,35,3500,35
6/25/2019,Infused (edible),Each,2012,59304.66,0,0,2012,59304.66
1/19/2021,Infused Pre-Rolls,Grams,0,0,155.95,3471.75,155.95,3471.75
12/22/2020,Concentrate (Each),Each,2032,85346.03,0,0,2032,85346.03
2/21/2021,Concentrate,Grams,0,0,275.62,14396.65,275.62,14396.65
6/21/2022,Buds,Grams,0,0,37222.51,294033.17,37222.51,294033.17
1/23/2020,Vape Product,Each,1227,60998.93,0,0,1227,60998.93
5/22/2020,Shake/Trim (by strain),Grams,0,0,685,4532.95,685,4532.95
3/15/2022,Raw Pre-Rolls,Grams,0,0,8038.45,85445.31,8038.45,85445.31
8/10/2022,Vape Product,Each,3470,122624.54,0,0,3470,122624.54
10/10/2022,Infused Beverage,Each,736,5248.82,0,0,736,5248.82
6/6/2019,Infused (non-edible),Each,489,17557.61,0,0,489,17557.61
5/12/2020,Shake/Trim,Grams,0,0,20,126.15,20,126.15
2/11/2020,Concentrate,Grams,0,0,133,6762.68,133,6762.68
6/15/2020,Shake/Trim (by strain),Grams,0,0,144,1798.24,144,1798.24
12/15/2021,Infused (edible),Each,5041,125304.99,0,0,5041,125304.99
9/12/2021,Concentrate (Each),Each,1221,54133.13,0,0,1221,54133.13
10/16/2021,Vape Product,Each,3089,141263.78,0,0,3089,141263.78
8/26/2021,Infused Beverage,Each,1223,8583.38,0,0,1223,8583.38
9/24/2019,Buds,Grams,0,0,18782.99,193820.51,18782.99,193820.51
9/7/2019,Kief,Grams,0,0,13,273.25,13,273.25
6/8/2021,Shake/Trim,Grams,0,0,127.5,713.84,127.5,713.84
2/17/2022,Raw Pre-Rolls,Grams,0,0,9698.25,106179.23,9698.25,106179.23
9/25/2019,Shake/Trim (by strain),Grams,0,0,363.5,3462.57,363.5,3462.57
11/22/2021,Kief,Grams,0,0,66,1512.96,66,1512.96
4/21/2021,Concentrate (Each),Each,1364,58604.42,0,0,1364,58604.42
4/9/2019,Buds,Each,184,4497.7,0,0,184,4497.7
6/22/2019,Buds,Each,122,3066.03,0,0,122,3066.03
9/17/2019,Shake/Trim (by strain),Grams,0,0,137.95,1337.26,137.95,1337.26
11/19/2021,Infused Pre-Rolls,Grams,0,0,421.85,9434.88,421.85,9434.88
4/3/2019,Infused (edible),Each,1135,33340.11,0,0,1135,33340.11
3/16/2021,Infused Pre-Rolls,Grams,0,0,219.05,4542.65,219.05,4542.65
5/18/2022,Infused (edible),Each,4610,112964.34,0,0,4610,112964.34
1/8/2020,Infused (non-edible),Each,179,6105.55,0,0,179,6105.55
8/28/2019,Raw Pre-Rolls,Grams,0,0,3998.44,41805.93,3998.44,41805.93
9/26/2021,Concentrate,Grams,0,0,15,787.6,15,787.6
11/2/2019,Kief,Grams,0,0,12.5,353.28,12.5,353.28
8/20/2023,Infused (edible),Each,3391,68290.67,0,0,3391,68290.67
1/4/2023,Infused Pre-Rolls,Milligrams,0,0,400,22.75,400,22.75
11/19/2019,Buds,Grams,0,0,19743.84,204698.82,19743.84,204698.82
11/28/2022,Infused Beverage,Each,542,3433.01,0,0,542,3433.01
12/3/2020,Raw Pre-Rolls,Grams,0,0,8140.63,89717.83,8140.63,89717.83
5/27/2021,Infused Beverage,Each,1361,9202.8,0,0,1361,9202.8
9/10/2021,Buds,Grams,0,0,51474.79,524839.58,51474.79,524839.58
12/18/2019,Concentrate,Grams,0,0,192.5,10029.79,192.5,10029.79
5/23/2020,Concentrate (Each),Each,2002,84725.38,0,0,2002,84725.38
4/25/2020,Infused Pre-Rolls,Grams,0,0,255.5,4286.7,255.5,4286.7
11/1/2019,Infused Pre-Rolls,Grams,0,0,162.76,3090.82,162.76,3090.82
10/14/2022,Shake/Trim,Grams,0,0,14,60,14,60
8/14/2021,Shake/Trim,Grams,0,0,131.35,492.93,131.35,492.93
8/3/2021,Infused (non-edible),Each,173,6318.01,0,0,173,6318.01
11/25/2018,Kief,Grams,0,0,10.6,23.65,10.6,23.65
9/18/2019,Concentrate (Each),Each,2907,127741.07,0,0,2928.5,127741.07
2/3/2022,Infused (non-edible),Each,180,5859.69,0,0,180,5859.69
12/23/2020,Shake/Trim (by strain),Grams,0,0,970.2,6033.88,970.2,6033.88
7/4/2022,Concentrate (Bulk),Grams,0,0,4.86,173.94,4.86,173.94
6/16/2020,Concentrate (Each),Each,1494,64339.6,0,0,1494,64339.6
8/16/2022,Buds,Grams,0,0,39492.16,278487.4,39492.16,278487.4
9/13/2021,Shake/Trim (by strain),Grams,0,0,897.75,4956.85,897.75,4956.85
10/17/2019,Suppository,Each,6,48.91,0,0,6,48.91
4/6/2021,Vape Product,Each,3223,140206.09,0,0,3223,140206.09
6/25/2023,Raw Pre-Rolls,Grams,0,0,9960.49,75766.42,9960.49,75766.42
5/15/2021,Infused (non-edible),Each,146,4578.8,0,0,146,4578.8
4/22/2021,Shake/Trim (by strain),Grams,0,0,683.5,3964.93,683.5,3964.93
3/25/2023,Concentrate (Bulk),Grams,0,0,6,269.45,6,269.45
11/28/2020,Infused (non-edible),Each,435,9551.94,0,0,435,9551.94
1/28/2023,Vape Product,Each,3864,120900.63,0,0,3864,120900.63
9/27/2021,Kief,Grams,0,0,71.1,845.22,71.1,845.22
9/26/2019,Concentrate (Each),Each,1305,51259.99,0,0,1305,51259.99
2/5/2021,Infused (edible),Each,4852,155615.98,0,0,4852,155615.98
10/8/2020,Infused (edible),Each,3997,121311.5,0,0,3997,121311.5
9/7/2022,Concentrate,Grams,0,0,84,2514.87,84,2514.87
4/2/2023,Concentrate (Bulk),Grams,0,0,6,295,6,295
7/28/2022,Concentrate (Bulk),Grams,0,0,1,30,1,30
4/22/2023,Infused (edible),Each,5812,115254.65,0,0,5812,115254.65
12/26/2021,Shake/Trim (by strain),Grams,0,0,1452,6305.17,1452,6305.17
3/10/2020,Vape Product,Each,1165,58388.73,0,0,1165,58388.73
9/2/2022,Kief,Grams,0,0,59,1121.19,59,1121.19
7/22/2020,Infused Pre-Rolls,Grams,0,0,158.25,3397.8,158.25,3397.8
8/5/2020,Raw Pre-Rolls,Grams,0,0,7485.06,86333.95,7485.06,86333.95
7/24/2019,Raw Pre-Rolls,Each,1,7.2,0,0,1,7.2
8/18/2020,Shake/Trim,Grams,0,0,6,46.85,6,46.85
5/9/2023,Shake/Trim,Grams,0,0,560,1827.7,560,1827.7
12/2/2020,Kief,Grams,0,0,53,1253.75,53,1253.75
6/28/2021,Infused (edible),Each,4048,117615.1,0,0,4048,117615.1
5/1/2022,Infused Pre-Rolls,Milligrams,0,0,7000,151.21,7000,151.21
6/1/2021,Infused (non-edible),Each,115,3910.13,0,0,115,3910.13
2/3/2022,Vape Product,Each,3628,158685.16,0,0,3628,158685.16
6/7/2023,Concentrate,Grams,0,0,99.5,2759.46,99.5,2759.46
5/16/2022,Concentrate (Bulk),Grams,0,0,0.1,32,0.1,32
1/11/2019,Infused (edible),Each,432,12032.79,0,0,432,12032.79
8/2/2020,Concentrate (Each),Each,1243,48821.71,0,0,1243,48821.71
11/12/2019,Concentrate (Each),Each,1085,43299.45,0,0,1085,43299.45
12/16/2020,Shake/Trim,Grams,0,0,762,3900.1,762,3900.1
5/19/2023,Concentrate (Bulk),Grams,0,0,1,3.13,1,3.13
11/17/2020,Buds,Grams,0,0,29894.24,323906.28,29894.24,323906.28
4/30/2022,Vape Product,Each,3378,137394.96,0,0,3378,137394.96
11/20/2021,Infused Beverage,Each,1401,10054.29,0,0,1401,10054.29
11/27/2020,Concentrate,Grams,0,0,323.25,17838.81,323.25,17838.81
6/30/2023,Kief,Grams,0,0,41,615.57,41,615.57
4/4/2020,Concentrate (Each),Each,1903,81009.38,0,0,1903,81009.38
5/10/2020,Infused Pre-Rolls,Grams,0,0,138.65,3017.92,138.65,3017.92
2/4/2023,Concentrate (Bulk),Grams,0,0,4,155.5,4,155.5
12/8/2019,Raw Pre-Rolls,Grams,0,0,4671.6,49127.18,4671.6,49127.18
3/4/2021,Shake/Trim (by strain),Grams,0,0,1405,7228.34,1405,7228.34
10/27/2022,Infused (edible),Each,4606,98850.16,0,0,4606,98850.16
8/19/2020,Kief,Grams,0,0,52,1077.71,52,1077.71
8/31/2021,Raw Pre-Rolls,Grams,0,0,8594.3,100086.05,8594.3,100086.05
9/3/2020,Buds,Grams,0,0,45386.56,489893.53,45386.56,489893.53
7/31/2019,Concentrate (Each),Each,3567,162114.9,0,0,3567,162114.9
8/24/2022,Raw Pre-Rolls,Grams,0,0,10809.5,97388.82,10809.5,97388.82
7/5/2020,Infused Pre-Rolls,Grams,0,0,181.25,3539.48,181.25,3539.48
5/6/2021,Seeds,Each,18,245.27,0,0,18,245.27
4/27/2021,Concentrate,Milligrams,0,0,0,40,0,40
2/20/2022,Infused (non-edible),Each,125,3971.58,0,0,125,3971.58
7/14/2020,Concentrate,Grams,0,0,181.5,9428.82,181.5,9428.82
7/8/2022,Infused Beverage,Each,1718,11471.4,0,0,1718,11471.4
9/13/2022,Concentrate (Bulk),Grams,0,0,4,253,4,253
11/7/2021,Shake/Trim (by strain),Grams,0,0,429.25,2545.17,429.25,2545.17
11/13/2020,Infused (non-edible),Each,291,7880.47,0,0,291,7880.47
7/19/2021,Infused (non-edible),Each,213,6166.4,0,0,213,6166.4
2/8/2021,Shake/Trim (by strain),Grams,0,0,666,4332.65,666,4332.65
10/5/2019,Infused (edible),Each,3211,89259.87,0,0,3211,89259.87
7/31/2022,Immature Plants,Each,3,75,0,0,3,75
6/15/2023,Buds,Grams,0,0,44681.71,255882.12,44681.71,255882.12
10/30/2021,Shake/Trim (by strain),Grams,0,0,1134.55,6330,1134.55,6330
7/12/2019,Buds,Each,21,815.36,0,0,21,815.36
11/8/2021,Concentrate,Grams,0,0,46.5,1935.74,46.5,1935.74
2/10/2019,Buds,Grams,0,0,749.22,8435.82,749.22,8435.82
9/19/2019,Kief,Grams,0,0,23,472.4,23,472.4
10/24/2022,Shake/Trim (by strain),Grams,0,0,1346.5,5875.44,1346.5,5875.44
5/6/2020,Raw Pre-Rolls,Grams,0,0,6306.56,70444.09,6306.56,70444.09
6/4/2022,Concentrate,Milligrams,0,0,1000,55.25,1000,55.25
9/4/2019,Buds,Grams,0,0,18925.85,201901.55,18925.85,201901.55
6/2/2021,Raw Pre-Rolls,Grams,0,0,8479.65,95666.21,8479.65,95666.21
8/10/2023,Infused Pre-Rolls,Grams,0,0,558.74,10051.28,558.74,10051.28
11/17/2021,Buds,Grams,0,0,34868.39,349979.01,34868.39,349979.01
4/7/2022,Shake/Trim (by strain),Grams,0,0,1891.8,8877.57,1891.8,8877.57
4/12/2019,Infused Pre-Rolls,Grams,0,0,30,342.2,30,342.2
4/27/2023,Vape Product,Each,3318,94439.81,0,0,3318,94439.81
7/11/2022,Buds,Grams,0,0,40043.55,306571.95,40043.55,306571.95
2/15/2022,Shake/Trim,Grams,0,0,546,2405.94,546,2405.94
6/26/2022,Kief,Grams,0,0,27.5,646.28,27.5,646.28
6/26/2022,Concentrate,Grams,0,0,36.5,1250.96,36.5,1250.96
5/18/2019,Concentrate (Each),Each,2106,103247.5,0,0,2106,103247.5
6/30/2019,Buds,Ounces,0,0,54.9,5957,54.9,5957
11/2/2021,Kief,Grams,0,0,63,1337.75,63,1337.75
1/17/2023,Immature Plants,Each,2,36,0,0,2,36
2/6/2021,Vape Product,Each,3606,167728.31,0,0,3606,167728.31
3/24/2023,Infused (non-edible),Each,143,3179.98,0,0,143,3179.98
7/3/2022,Infused (non-edible),Each,90,2795.66,0,0,90,2795.66
1/25/2023,Infused (edible),Each,4419,97192.04,0,0,4419,97192.04
3/9/2022,Shake/Trim,Grams,0,0,56,347.52,56,347.52
12/11/2022,Shake/Trim (by strain),Grams,0,0,1737.3,6268.78,1737.3,6268.78
6/4/2019,Concentrate,Grams,0,0,97.5,5920.42,97.5,5920.42
3/30/2021,Infused (edible),Each,4064,129928.23,0,0,4064,129928.23
2/4/2022,Concentrate (Bulk),Grams,0,0,1,30,1,30
11/22/2022,Raw Pre-Rolls,Grams,0,0,13664.6,108894.85,13664.6,108894.85
7/15/2023,Shake/Trim (by strain),Grams,0,0,2277,6676.9,2277,6676.9
7/27/2022,Infused (non-edible),Each,97,3125.03,0,0,97,3125.03
8/25/2023,Vape Product,Each,3829,112924.62,0,0,3829,112924.62
3/20/2019,Buds,Each,96,1516.67,0,0,96,1516.67
5/14/2019,Concentrate,Grams,0,0,77,4557.91,77,4557.91
6/19/2023,Infused Beverage,Each,881,7058.94,0,0,881,7058.94
3/3/2020,Infused (edible),Each,3246,86133.48,0,0,3246,86133.48
10/9/2020,Vape Product,Each,3405,159494.92,0,0,3405,159494.92
4/1/2023,Infused (non-edible),Each,105,2794.64,0,0,105,2794.64
3/28/2020,Kief,Grams,0,0,3,77.83,3,77.83
11/13/2022,Infused (non-edible),Each,109,3131.04,0,0,109,3131.04
5/12/2021,Buds,Grams,0,0,42141.64,438458.69,42141.64,438458.69
1/5/2023,Kief,Grams,0,0,15,243.92,15,243.92
12/14/2022,Infused Beverage,Each,761,5803.96,0,0,761,5803.96
9/22/2020,Infused (edible),Each,3239,104143.29,0,0,3239,104143.29
11/29/2022,Infused (non-edible),Each,83,2599.64,0,0,83,2599.64
6/17/2023,Seeds,Each,6,18,0,0,6,18
1/22/2023,Buds,Grams,0,0,39335.3,243800.39,39335.3,243800.39
9/16/2021,Concentrate (Bulk),Grams,0,0,4,164.84,4,164.84
9/10/2021,Concentrate,Grams,0,0,45.5,2100.97,45.5,2100.97
12/13/2021,Concentrate (Bulk),Grams,0,0,1,30,1,30
11/21/2022,Infused Pre-Rolls,Milligrams,0,0,1650,28.78,1650,28.78
12/30/2018,Concentrate (Each),Each,180,8309.01,0,0,180,8309.01
7/29/2021,Shake/Trim,Grams,0,0,1005.75,5340.9,1005.75,5340.9
7/14/2021,Buds,Milligrams,0,0,24500,134.63,24500,134.63
2/13/2023,Vape Product,Each,3190,94202.86,0,0,3190,94202.86
1/20/2021,Infused (edible),Each,3281,103594.56,0,0,3281,103594.56
4/22/2021,Vape Product,Each,2661,115033.89,0,0,2661,115033.89
3/11/2020,Buds,Grams,0,0,31560.25,320685.22,31560.25,320685.22
8/22/2022,Concentrate,Grams,0,0,59,2097.52,59,2097.52
6/21/2022,Shake/Trim (by strain),Grams,0,0,2714.3,13655.47,2714.3,13655.47
3/10/2022,Infused (non-edible),Each,186,5760.44,0,0,186,5760.44
12/2/2019,Concentrate,Grams,0,0,100.5,4988.84,100.5,4988.84
1/23/2019,Concentrate (Each),Each,188,8248.38,0,0,188,8248.38
